Datum Zeit,Dresden-Nord PM10
,µg/m³
30-11-00,46
29-11-00,41
28-11-00,38
27-11-00,27
26-11-00,22
25-11-00,30
24-11-00,44
23-11-00,43
22-11-00,27
21-11-00,47
20-11-00,46
19-11-00,29
18-11-00,25
17-11-00,56
16-11-00,50
15-11-00,37
14-11-00,69
13-11-00,46
12-11-00,34
11-11-00,31
10-11-00,55
09-11-00,55
08-11-00,60
07-11-00,45
06-11-00,22
05-11-00,17
04-11-00,30
03-11-00,41
02-11-00,32
01-11-00,18

