Datum Zeit,Dresden-Nord PM10
,µg/m³
30-06-02,18
29-06-02,14
28-06-02,24
27-06-02,33
26-06-02,26
25-06-02,23
24-06-02,20
23-06-02,26
22-06-02,30
21-06-02,31
20-06-02,32
19-06-02,39
18-06-02,28
17-06-02,22
16-06-02,24
15-06-02,
14-06-02,
13-06-02,25
12-06-02,25
11-06-02,24
10-06-02,28
09-06-02,27
08-06-02,22
07-06-02,22
06-06-02,26
05-06-02,31
04-06-02,27
03-06-02,22
02-06-02,19
01-06-02,22

