Datum Zeit,Zittau-Ost O3
,µg/m³
01-07-02 00:00,92
30-06-02 23:00,95
30-06-02 22:00,92
30-06-02 21:00,94
30-06-02 20:00,103
30-06-02 19:00,104
30-06-02 18:00,107
30-06-02 17:00,110
30-06-02 16:00,111
30-06-02 15:00,111
30-06-02 14:00,112
30-06-02 13:00,111
30-06-02 12:00,112
30-06-02 11:00,103
30-06-02 10:00,77
30-06-02 09:00,66
30-06-02 08:00,55
30-06-02 07:00,60
30-06-02 06:00,53
30-06-02 05:00,48
30-06-02 04:00,44
30-06-02 03:00,38
30-06-02 02:00,49
30-06-02 01:00,57
30-06-02 00:00,66
29-06-02 23:00,72
29-06-02 22:00,73
29-06-02 21:00,74
29-06-02 20:00,81
29-06-02 19:00,83
29-06-02 18:00,81
29-06-02 17:00,86
29-06-02 16:00,82
29-06-02 15:00,82
29-06-02 14:00,82
29-06-02 13:00,73
29-06-02 12:00,66
29-06-02 11:00,65
29-06-02 10:00,59
29-06-02 09:00,61
29-06-02 08:00,63
29-06-02 07:00,66
29-06-02 06:00,67
29-06-02 05:00,69
29-06-02 04:00,67
29-06-02 03:00,67
29-06-02 02:00,66
29-06-02 01:00,65
29-06-02 00:00,67
28-06-02 23:00,70
28-06-02 22:00,72
28-06-02 21:00,77
28-06-02 20:00,78
28-06-02 19:00,83
28-06-02 18:00,85
28-06-02 17:00,88
28-06-02 16:00,86
28-06-02 15:00,86
28-06-02 14:00,88
28-06-02 13:00,86
28-06-02 12:00,81
28-06-02 11:00,78
28-06-02 10:00,74
28-06-02 09:00,66
28-06-02 08:00,61
28-06-02 07:00,56
28-06-02 06:00,34
28-06-02 05:00,28
28-06-02 04:00,51
28-06-02 03:00,59
28-06-02 02:00,56
28-06-02 01:00,68
28-06-02 00:00,74
27-06-02 23:00,88
27-06-02 22:00,99
27-06-02 21:00,110
27-06-02 20:00,123
27-06-02 19:00,140
27-06-02 18:00,151
27-06-02 17:00,163
27-06-02 16:00,162
27-06-02 15:00,147
27-06-02 14:00,128
27-06-02 13:00,154
27-06-02 12:00,159
27-06-02 11:00,128
27-06-02 10:00,105
27-06-02 09:00,100
27-06-02 08:00,91
27-06-02 07:00,87
27-06-02 06:00,80
27-06-02 05:00,76
27-06-02 04:00,85
27-06-02 03:00,74
27-06-02 02:00,68
27-06-02 01:00,57
27-06-02 00:00,67
26-06-02 23:00,76
26-06-02 22:00,70
26-06-02 21:00,88
26-06-02 20:00,125
26-06-02 19:00,135
26-06-02 18:00,140
26-06-02 17:00,137
26-06-02 16:00,131
26-06-02 15:00,126
26-06-02 14:00,120
26-06-02 13:00,113
26-06-02 12:00,108
26-06-02 11:00,111
26-06-02 10:00,113
26-06-02 09:00,96
26-06-02 08:00,48
26-06-02 07:00,35
26-06-02 06:00,32
26-06-02 05:00,31
26-06-02 04:00,36
26-06-02 03:00,41
26-06-02 02:00,38
26-06-02 01:00,36
26-06-02 00:00,37
25-06-02 23:00,42
25-06-02 22:00,52
25-06-02 21:00,69
25-06-02 20:00,93
25-06-02 19:00,105
25-06-02 18:00,113
25-06-02 17:00,119
25-06-02 16:00,116
25-06-02 15:00,116
25-06-02 14:00,110
25-06-02 13:00,106
25-06-02 12:00,101
25-06-02 11:00,95
25-06-02 10:00,92
25-06-02 09:00,71
25-06-02 08:00,53
25-06-02 07:00,41
25-06-02 06:00,19
25-06-02 05:00,19
25-06-02 04:00,22
25-06-02 03:00,22
25-06-02 02:00,18
25-06-02 01:00,21
25-06-02 00:00,30
24-06-02 23:00,48
24-06-02 22:00,59
24-06-02 21:00,66
24-06-02 20:00,84
24-06-02 19:00,91
24-06-02 18:00,99
24-06-02 17:00,100
24-06-02 16:00,96
24-06-02 15:00,94
24-06-02 14:00,90
24-06-02 13:00,84
24-06-02 12:00,82
24-06-02 11:00,74
24-06-02 10:00,51
24-06-02 09:00,42
24-06-02 08:00,39
24-06-02 07:00,43
24-06-02 06:00,38
24-06-02 05:00,32
24-06-02 04:00,37
24-06-02 03:00,31
24-06-02 02:00,45
24-06-02 01:00,33
24-06-02 00:00,41
23-06-02 23:00,48
23-06-02 22:00,55
23-06-02 21:00,72
23-06-02 20:00,79
23-06-02 19:00,78
23-06-02 18:00,78
23-06-02 17:00,81
23-06-02 16:00,91
23-06-02 15:00,112
23-06-02 14:00,117
23-06-02 13:00,121
23-06-02 12:00,115
23-06-02 11:00,123
23-06-02 10:00,106
23-06-02 09:00,92
23-06-02 08:00,83
23-06-02 07:00,81
23-06-02 06:00,86
23-06-02 05:00,90
23-06-02 04:00,88
23-06-02 03:00,98
23-06-02 02:00,94
23-06-02 01:00,72
23-06-02 00:00,74
22-06-02 23:00,72
22-06-02 22:00,74
22-06-02 21:00,83
22-06-02 20:00,113
22-06-02 19:00,135
22-06-02 18:00,144
22-06-02 17:00,139
22-06-02 16:00,133
22-06-02 15:00,123
22-06-02 14:00,125
22-06-02 13:00,127
22-06-02 12:00,131
22-06-02 11:00,130
22-06-02 10:00,119
22-06-02 09:00,95
22-06-02 08:00,86
22-06-02 07:00,82
22-06-02 06:00,81
22-06-02 05:00,72
22-06-02 04:00,64
22-06-02 03:00,58
22-06-02 02:00,56
22-06-02 01:00,52
22-06-02 00:00,41
21-06-02 23:00,42
21-06-02 22:00,38
21-06-02 21:00,43
21-06-02 20:00,54
21-06-02 19:00,58
21-06-02 18:00,73
21-06-02 17:00,95
21-06-02 16:00,110
21-06-02 15:00,110
21-06-02 14:00,104
21-06-02 13:00,
21-06-02 12:00,
21-06-02 11:00,
21-06-02 10:00,88
21-06-02 09:00,79
21-06-02 08:00,62
21-06-02 07:00,58
21-06-02 06:00,
21-06-02 05:00,
21-06-02 04:00,
21-06-02 03:00,
21-06-02 02:00,
21-06-02 01:00,
21-06-02 00:00,
20-06-02 23:00,
20-06-02 22:00,
20-06-02 21:00,
20-06-02 20:00,
20-06-02 19:00,
20-06-02 18:00,
20-06-02 17:00,
20-06-02 16:00,
20-06-02 15:00,
20-06-02 14:00,
20-06-02 13:00,
20-06-02 12:00,
20-06-02 11:00,
20-06-02 10:00,
20-06-02 09:00,
20-06-02 08:00,
20-06-02 07:00,
20-06-02 06:00,
20-06-02 05:00,
20-06-02 04:00,
20-06-02 03:00,
20-06-02 02:00,
20-06-02 01:00,
20-06-02 00:00,
19-06-02 23:00,
19-06-02 22:00,
19-06-02 21:00,51
19-06-02 20:00,143
19-06-02 19:00,92
19-06-02 18:00,100
19-06-02 17:00,108
19-06-02 16:00,120
19-06-02 15:00,121
19-06-02 14:00,133
19-06-02 13:00,148
19-06-02 12:00,148
19-06-02 11:00,140
19-06-02 10:00,127
19-06-02 09:00,111
19-06-02 08:00,108
19-06-02 07:00,104
19-06-02 06:00,103
19-06-02 05:00,105
19-06-02 04:00,95
19-06-02 03:00,101
19-06-02 02:00,90
19-06-02 01:00,108
19-06-02 00:00,102
18-06-02 23:00,92
18-06-02 22:00,24
18-06-02 21:00,40
18-06-02 20:00,69
18-06-02 19:00,105
18-06-02 18:00,116
18-06-02 17:00,119
18-06-02 16:00,124
18-06-02 15:00,129
18-06-02 14:00,137
18-06-02 13:00,126
18-06-02 12:00,127
18-06-02 11:00,122
18-06-02 10:00,109
18-06-02 09:00,108
18-06-02 08:00,90
18-06-02 07:00,59
18-06-02 06:00,27
18-06-02 05:00,15
18-06-02 04:00,17
18-06-02 03:00,29
18-06-02 02:00,30
18-06-02 01:00,47
18-06-02 00:00,45
17-06-02 23:00,44
17-06-02 22:00,32
17-06-02 21:00,53
17-06-02 20:00,83
17-06-02 19:00,107
17-06-02 18:00,121
17-06-02 17:00,129
17-06-02 16:00,126
17-06-02 15:00,117
17-06-02 14:00,108
17-06-02 13:00,101
17-06-02 12:00,97
17-06-02 11:00,97
17-06-02 10:00,84
17-06-02 09:00,64
17-06-02 08:00,50
17-06-02 07:00,41
17-06-02 06:00,9
17-06-02 05:00,4
