Datum Zeit,Annaberg-Buchholz O3
,µg/m³
01-07-02 00:00,47
30-06-02 23:00,50
30-06-02 22:00,49
30-06-02 21:00,56
30-06-02 20:00,65
30-06-02 19:00,99
30-06-02 18:00,105
30-06-02 17:00,106
30-06-02 16:00,106
30-06-02 15:00,105
30-06-02 14:00,109
30-06-02 13:00,105
30-06-02 12:00,100
30-06-02 11:00,99
30-06-02 10:00,97
30-06-02 09:00,96
30-06-02 08:00,86
30-06-02 07:00,42
30-06-02 06:00,27
30-06-02 05:00,25
30-06-02 04:00,28
30-06-02 03:00,24
30-06-02 02:00,27
30-06-02 01:00,31
30-06-02 00:00,31
29-06-02 23:00,33
29-06-02 22:00,33
29-06-02 21:00,44
29-06-02 20:00,72
29-06-02 19:00,88
29-06-02 18:00,87
29-06-02 17:00,85
29-06-02 16:00,82
29-06-02 15:00,77
29-06-02 14:00,71
29-06-02 13:00,66
29-06-02 12:00,66
29-06-02 11:00,59
29-06-02 10:00,54
29-06-02 09:00,52
29-06-02 08:00,59
29-06-02 07:00,62
29-06-02 06:00,63
29-06-02 05:00,63
29-06-02 04:00,62
29-06-02 03:00,60
29-06-02 02:00,64
29-06-02 01:00,62
29-06-02 00:00,63
28-06-02 23:00,66
28-06-02 22:00,65
28-06-02 21:00,65
28-06-02 20:00,72
28-06-02 19:00,76
28-06-02 18:00,79
28-06-02 17:00,76
28-06-02 16:00,82
28-06-02 15:00,79
28-06-02 14:00,75
28-06-02 13:00,75
28-06-02 12:00,73
28-06-02 11:00,62
28-06-02 10:00,52
28-06-02 09:00,45
28-06-02 08:00,37
28-06-02 07:00,46
28-06-02 06:00,27
28-06-02 05:00,20
28-06-02 04:00,30
28-06-02 03:00,21
28-06-02 02:00,32
28-06-02 01:00,52
28-06-02 00:00,64
27-06-02 23:00,65
27-06-02 22:00,46
27-06-02 21:00,52
27-06-02 20:00,88
27-06-02 19:00,104
27-06-02 18:00,112
27-06-02 17:00,114
27-06-02 16:00,125
27-06-02 15:00,141
27-06-02 14:00,139
27-06-02 13:00,147
27-06-02 12:00,148
27-06-02 11:00,147
27-06-02 10:00,163
27-06-02 09:00,142
27-06-02 08:00,117
27-06-02 07:00,41
27-06-02 06:00,14
27-06-02 05:00,28
27-06-02 04:00,56
27-06-02 03:00,58
27-06-02 02:00,60
27-06-02 01:00,62
27-06-02 00:00,52
26-06-02 23:00,48
26-06-02 22:00,51
26-06-02 21:00,44
26-06-02 20:00,68
26-06-02 19:00,84
26-06-02 18:00,102
26-06-02 17:00,118
26-06-02 16:00,111
26-06-02 15:00,108
26-06-02 14:00,115
26-06-02 13:00,113
26-06-02 12:00,108
26-06-02 11:00,95
26-06-02 10:00,88
26-06-02 09:00,79
26-06-02 08:00,22
26-06-02 07:00,23
26-06-02 06:00,15
26-06-02 05:00,19
26-06-02 04:00,29
26-06-02 03:00,33
26-06-02 02:00,35
26-06-02 01:00,41
26-06-02 00:00,45
25-06-02 23:00,45
25-06-02 22:00,49
25-06-02 21:00,63
25-06-02 20:00,103
25-06-02 19:00,114
25-06-02 18:00,121
25-06-02 17:00,122
25-06-02 16:00,120
25-06-02 15:00,117
25-06-02 14:00,113
25-06-02 13:00,113
25-06-02 12:00,104
25-06-02 11:00,89
25-06-02 10:00,85
25-06-02 09:00,80
25-06-02 08:00,55
25-06-02 07:00,20
25-06-02 06:00,16
25-06-02 05:00,22
25-06-02 04:00,27
25-06-02 03:00,29
25-06-02 02:00,30
25-06-02 01:00,33
25-06-02 00:00,27
24-06-02 23:00,25
24-06-02 22:00,33
24-06-02 21:00,42
24-06-02 20:00,71
24-06-02 19:00,98
24-06-02 18:00,97
24-06-02 17:00,98
24-06-02 16:00,82
24-06-02 15:00,79
24-06-02 14:00,77
24-06-02 13:00,81
24-06-02 12:00,74
24-06-02 11:00,55
24-06-02 10:00,67
24-06-02 09:00,57
24-06-02 08:00,28
24-06-02 07:00,16
24-06-02 06:00,20
24-06-02 05:00,47
24-06-02 04:00,62
24-06-02 03:00,59
24-06-02 02:00,55
24-06-02 01:00,49
24-06-02 00:00,49
23-06-02 23:00,47
23-06-02 22:00,49
23-06-02 21:00,65
23-06-02 20:00,65
23-06-02 19:00,74
23-06-02 18:00,70
23-06-02 17:00,68
23-06-02 16:00,67
23-06-02 15:00,82
23-06-02 14:00,104
23-06-02 13:00,112
23-06-02 12:00,112
23-06-02 11:00,114
23-06-02 10:00,109
23-06-02 09:00,98
23-06-02 08:00,95
23-06-02 07:00,47
23-06-02 06:00,43
23-06-02 05:00,43
23-06-02 04:00,44
23-06-02 03:00,45
23-06-02 02:00,50
23-06-02 01:00,46
23-06-02 00:00,35
22-06-02 23:00,31
22-06-02 22:00,34
22-06-02 21:00,48
22-06-02 20:00,79
22-06-02 19:00,109
22-06-02 18:00,113
22-06-02 17:00,117
22-06-02 16:00,113
22-06-02 15:00,113
22-06-02 14:00,109
22-06-02 13:00,111
22-06-02 12:00,109
22-06-02 11:00,104
22-06-02 10:00,102
22-06-02 09:00,102
22-06-02 08:00,77
22-06-02 07:00,41
22-06-02 06:00,42
22-06-02 05:00,49
22-06-02 04:00,39
22-06-02 03:00,21
22-06-02 02:00,38
22-06-02 01:00,50
22-06-02 00:00,54
21-06-02 23:00,48
21-06-02 22:00,64
21-06-02 21:00,56
21-06-02 20:00,44
21-06-02 19:00,61
21-06-02 18:00,81
21-06-02 17:00,76
21-06-02 16:00,72
21-06-02 15:00,67
21-06-02 14:00,95
21-06-02 13:00,92
21-06-02 12:00,89
21-06-02 11:00,83
21-06-02 10:00,70
21-06-02 09:00,75
21-06-02 08:00,72
21-06-02 07:00,61
21-06-02 06:00,52
21-06-02 05:00,58
21-06-02 04:00,36
21-06-02 03:00,38
21-06-02 02:00,52
21-06-02 01:00,44
21-06-02 00:00,35
20-06-02 23:00,41
20-06-02 22:00,56
20-06-02 21:00,59
20-06-02 20:00,90
20-06-02 19:00,108
20-06-02 18:00,118
20-06-02 17:00,97
20-06-02 16:00,101
20-06-02 15:00,98
20-06-02 14:00,104
20-06-02 13:00,104
20-06-02 12:00,89
20-06-02 11:00,79
20-06-02 10:00,85
20-06-02 09:00,76
20-06-02 08:00,58
20-06-02 07:00,16
20-06-02 06:00,8
20-06-02 05:00,20
20-06-02 04:00,41
20-06-02 03:00,56
20-06-02 02:00,56
20-06-02 01:00,53
20-06-02 00:00,45
19-06-02 23:00,55
19-06-02 22:00,60
19-06-02 21:00,72
19-06-02 20:00,72
19-06-02 19:00,77
19-06-02 18:00,74
19-06-02 17:00,45
19-06-02 16:00,50
19-06-02 15:00,63
19-06-02 14:00,76
19-06-02 13:00,103
19-06-02 12:00,95
19-06-02 11:00,87
19-06-02 10:00,84
19-06-02 09:00,81
19-06-02 08:00,54
19-06-02 07:00,19
19-06-02 06:00,17
19-06-02 05:00,36
19-06-02 04:00,60
19-06-02 03:00,58
19-06-02 02:00,68
19-06-02 01:00,60
19-06-02 00:00,53
18-06-02 23:00,74
18-06-02 22:00,84
18-06-02 21:00,95
18-06-02 20:00,86
18-06-02 19:00,79
18-06-02 18:00,101
18-06-02 17:00,112
18-06-02 16:00,101
18-06-02 15:00,95
18-06-02 14:00,97
18-06-02 13:00,98
18-06-02 12:00,99
18-06-02 11:00,89
18-06-02 10:00,81
18-06-02 09:00,60
18-06-02 08:00,37
18-06-02 07:00,15
18-06-02 06:00,4
18-06-02 05:00,3
18-06-02 04:00,4
18-06-02 03:00,16
18-06-02 02:00,29
18-06-02 01:00,38
18-06-02 00:00,41
17-06-02 23:00,31
17-06-02 22:00,28
17-06-02 21:00,30
17-06-02 20:00,55
17-06-02 19:00,94
17-06-02 18:00,107
17-06-02 17:00,109
17-06-02 16:00,102
17-06-02 15:00,97
17-06-02 14:00,92
17-06-02 13:00,90
17-06-02 12:00,83
17-06-02 11:00,76
17-06-02 10:00,74
17-06-02 09:00,79
17-06-02 08:00,47
17-06-02 07:00,12
17-06-02 06:00,7
17-06-02 05:00,7
17-06-02 04:00,18
17-06-02 03:00,26
17-06-02 02:00,29
17-06-02 01:00,28
17-06-02 00:00,28
16-06-02 23:00,26
16-06-02 22:00,29
16-06-02 21:00,31
16-06-02 20:00,63
16-06-02 19:00,80
16-06-02 18:00,86
16-06-02 17:00,92
16-06-02 16:00,94
16-06-02 15:00,99
16-06-02 14:00,95
16-06-02 13:00,100
16-06-02 12:00,94
16-06-02 11:00,83
16-06-02 10:00,82
16-06-02 09:00,86
16-06-02 08:00,85
16-06-02 07:00,71
16-06-02 06:00,41
16-06-02 05:00,41
16-06-02 04:00,47
16-06-02 03:00,61
16-06-02 02:00,17
16-06-02 01:00,4
16-06-02 00:00,2
15-06-02 23:00,9
15-06-02 22:00,10
15-06-02 21:00,18
15-06-02 20:00,35
15-06-02 19:00,77
15-06-02 18:00,60
15-06-02 17:00,58
15-06-02 16:00,55
15-06-02 15:00,80
15-06-02 14:00,94
15-06-02 13:00,89
15-06-02 12:00,64
15-06-02 11:00,38
15-06-02 10:00,38
15-06-02 09:00,59
15-06-02 08:00,53
15-06-02 07:00,22
15-06-02 06:00,9
15-06-02 05:00,7
15-06-02 04:00,8
15-06-02 03:00,6
15-06-02 02:00,10
15-06-02 01:00,8
15-06-02 00:00,5
14-06-02 23:00,5
14-06-02 22:00,4
14-06-02 21:00,6
14-06-02 20:00,24
14-06-02 19:00,48
14-06-02 18:00,58
14-06-02 17:00,55
14-06-02 16:00,54
14-06-02 15:00,46
14-06-02 14:00,39
14-06-02 13:00,40
14-06-02 12:00,34
14-06-02 11:00,35
14-06-02 10:00,31
14-06-02 09:00,33
14-06-02 08:00,31
14-06-02 07:00,25
14-06-02 06:00,28
14-06-02 05:00,35
14-06-02 04:00,47
14-06-02 03:00,42
14-06-02 02:00,35
14-06-02 01:00,38
14-06-02 00:00,56
13-06-02 23:00,46
13-06-02 22:00,35
13-06-02 21:00,41
13-06-02 20:00,44
13-06-02 19:00,56
13-06-02 18:00,72
13-06-02 17:00,67
13-06-02 16:00,68
13-06-02 15:00,73
13-06-02 14:00,77
13-06-02 13:00,83
13-06-02 12:00,87
13-06-02 11:00,79
13-06-02 10:00,68
13-06-02 09:00,62
13-06-02 08:00,56
13-06-02 07:00,33
13-06-02 06:00,4
13-06-02 05:00,13
13-06-02 04:00,23
13-06-02 03:00,32
13-06-02 02:00,30
13-06-02 01:00,31
13-06-02 00:00,29
12-06-02 23:00,33
12-06-02 22:00,31
12-06-02 21:00,30
12-06-02 20:00,39
12-06-02 19:00,67
12-06-02 18:00,69
12-06-02 17:00,66
12-06-02 16:00,59
12-06-02 15:00,64
12-06-02 14:00,70
12-06-02 13:00,73
12-06-02 12:00,68
12-06-02 11:00,69
12-06-02 10:00,76
12-06-02 09:00,74
12-06-02 08:00,62
12-06-02 07:00,7
12-06-02 06:00,5
12-06-02 05:00,10
12-06-02 04:00,19
12-06-02 03:00,17
12-06-02 02:00,19
12-06-02 01:00,20
12-06-02 00:00,18
11-06-02 23:00,21
11-06-02 22:00,17
11-06-02 21:00,22
11-06-02 20:00,45
11-06-02 19:00,67
11-06-02 18:00,54
11-06-02 17:00,63
11-06-02 16:00,68
11-06-02 15:00,76
11-06-02 14:00,74
11-06-02 13:00,70
11-06-02 12:00,69
11-06-02 11:00,76
11-06-02 10:00,75
11-06-02 09:00,69
11-06-02 08:00,52
11-06-02 07:00,42
11-06-02 06:00,36
11-06-02 05:00,16
11-06-02 04:00,32
11-06-02 03:00,25
11-06-02 02:00,31
11-06-02 01:00,51
11-06-02 00:00,49
10-06-02 23:00,58
10-06-02 22:00,54
10-06-02 21:00,68
10-06-02 20:00,63
10-06-02 19:00,68
10-06-02 18:00,74
10-06-02 17:00,73
10-06-02 16:00,76
10-06-02 15:00,81
10-06-02 14:00,70
10-06-02 13:00,76
10-06-02 12:00,86
10-06-02 11:00,84
10-06-02 10:00,77
