Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-06-02,10.06
29-06-02,
28-06-02,7.36
27-06-02,
26-06-02,11.72
25-06-02,
24-06-02,8.22
23-06-02,
22-06-02,10.46
21-06-02,
20-06-02,19.63
19-06-02,
18-06-02,14.90
17-06-02,
16-06-02,7.92
15-06-02,
14-06-02,3.76
13-06-02,
12-06-02,3.67
11-06-02,
10-06-02,8.51
09-06-02,
08-06-02,5.42
07-06-02,
06-06-02,
05-06-02,
04-06-02,12.21
03-06-02,
02-06-02,5.42
01-06-02,

