Datum Zeit,Borna O3
,µg/m³
01-07-02 00:00,70
30-06-02 23:00,65
30-06-02 22:00,67
30-06-02 21:00,71
30-06-02 20:00,72
30-06-02 19:00,79
30-06-02 18:00,84
30-06-02 17:00,87
30-06-02 16:00,89
30-06-02 15:00,91
30-06-02 14:00,101
30-06-02 13:00,104
30-06-02 12:00,99
30-06-02 11:00,92
30-06-02 10:00,90
30-06-02 09:00,80
30-06-02 08:00,65
30-06-02 07:00,45
30-06-02 06:00,44
30-06-02 05:00,41
30-06-02 04:00,38
30-06-02 03:00,33
30-06-02 02:00,37
30-06-02 01:00,39
30-06-02 00:00,43
29-06-02 23:00,44
29-06-02 22:00,38
29-06-02 21:00,55
29-06-02 20:00,63
29-06-02 19:00,71
29-06-02 18:00,76
29-06-02 17:00,78
29-06-02 16:00,76
29-06-02 15:00,68
29-06-02 14:00,68
29-06-02 13:00,61
29-06-02 12:00,56
29-06-02 11:00,51
29-06-02 10:00,51
29-06-02 09:00,51
29-06-02 08:00,52
29-06-02 07:00,53
29-06-02 06:00,50
29-06-02 05:00,51
29-06-02 04:00,54
29-06-02 03:00,53
29-06-02 02:00,56
29-06-02 01:00,56
29-06-02 00:00,59
28-06-02 23:00,58
28-06-02 22:00,57
28-06-02 21:00,49
28-06-02 20:00,53
28-06-02 19:00,62
28-06-02 18:00,58
28-06-02 17:00,56
28-06-02 16:00,65
28-06-02 15:00,61
28-06-02 14:00,58
28-06-02 13:00,59
28-06-02 12:00,55
28-06-02 11:00,46
28-06-02 10:00,44
28-06-02 09:00,44
28-06-02 08:00,42
28-06-02 07:00,37
28-06-02 06:00,28
28-06-02 05:00,28
28-06-02 04:00,36
28-06-02 03:00,41
28-06-02 02:00,43
28-06-02 01:00,39
28-06-02 00:00,48
27-06-02 23:00,48
27-06-02 22:00,50
27-06-02 21:00,62
27-06-02 20:00,83
27-06-02 19:00,87
27-06-02 18:00,97
27-06-02 17:00,109
27-06-02 16:00,111
27-06-02 15:00,90
27-06-02 14:00,119
27-06-02 13:00,115
27-06-02 12:00,118
27-06-02 11:00,104
27-06-02 10:00,95
27-06-02 09:00,74
27-06-02 08:00,49
27-06-02 07:00,37
27-06-02 06:00,24
27-06-02 05:00,35
27-06-02 04:00,40
27-06-02 03:00,46
27-06-02 02:00,53
27-06-02 01:00,61
27-06-02 00:00,62
26-06-02 23:00,64
26-06-02 22:00,56
26-06-02 21:00,58
26-06-02 20:00,119
26-06-02 19:00,132
26-06-02 18:00,114
26-06-02 17:00,118
26-06-02 16:00,108
26-06-02 15:00,92
26-06-02 14:00,97
26-06-02 13:00,85
26-06-02 12:00,81
26-06-02 11:00,76
26-06-02 10:00,57
26-06-02 09:00,32
26-06-02 08:00,20
26-06-02 07:00,10
26-06-02 06:00,8
26-06-02 05:00,9
26-06-02 04:00,10
26-06-02 03:00,18
26-06-02 02:00,26
26-06-02 01:00,29
26-06-02 00:00,41
25-06-02 23:00,43
25-06-02 22:00,35
25-06-02 21:00,78
25-06-02 20:00,98
25-06-02 19:00,104
25-06-02 18:00,104
25-06-02 17:00,105
25-06-02 16:00,103
25-06-02 15:00,103
25-06-02 14:00,102
25-06-02 13:00,90
25-06-02 12:00,79
25-06-02 11:00,84
25-06-02 10:00,76
25-06-02 09:00,56
25-06-02 08:00,27
25-06-02 07:00,7
25-06-02 06:00,4
25-06-02 05:00,10
25-06-02 04:00,15
25-06-02 03:00,16
25-06-02 02:00,19
25-06-02 01:00,33
25-06-02 00:00,57
24-06-02 23:00,68
24-06-02 22:00,80
24-06-02 21:00,91
24-06-02 20:00,97
24-06-02 19:00,104
24-06-02 18:00,101
24-06-02 17:00,103
24-06-02 16:00,100
24-06-02 15:00,97
24-06-02 14:00,94
24-06-02 13:00,81
24-06-02 12:00,71
24-06-02 11:00,69
24-06-02 10:00,59
24-06-02 09:00,48
24-06-02 08:00,48
24-06-02 07:00,42
24-06-02 06:00,39
24-06-02 05:00,29
24-06-02 04:00,47
24-06-02 03:00,48
24-06-02 02:00,47
24-06-02 01:00,38
24-06-02 00:00,31
23-06-02 23:00,33
23-06-02 22:00,40
23-06-02 21:00,74
23-06-02 20:00,94
23-06-02 19:00,95
23-06-02 18:00,89
23-06-02 17:00,84
23-06-02 16:00,79
23-06-02 15:00,70
23-06-02 14:00,67
23-06-02 13:00,63
23-06-02 12:00,68
23-06-02 11:00,81
23-06-02 10:00,80
23-06-02 09:00,77
23-06-02 08:00,84
23-06-02 07:00,80
23-06-02 06:00,62
23-06-02 05:00,56
23-06-02 04:00,43
23-06-02 03:00,32
23-06-02 02:00,33
23-06-02 01:00,33
23-06-02 00:00,23
22-06-02 23:00,28
22-06-02 22:00,39
22-06-02 21:00,84
22-06-02 20:00,112
22-06-02 19:00,118
22-06-02 18:00,115
22-06-02 17:00,117
22-06-02 16:00,109
22-06-02 15:00,105
22-06-02 14:00,104
22-06-02 13:00,90
22-06-02 12:00,85
22-06-02 11:00,71
22-06-02 10:00,52
22-06-02 09:00,39
22-06-02 08:00,29
22-06-02 07:00,22
22-06-02 06:00,23
22-06-02 05:00,20
22-06-02 04:00,19
22-06-02 03:00,19
22-06-02 02:00,24
22-06-02 01:00,23
22-06-02 00:00,21
21-06-02 23:00,30
21-06-02 22:00,55
21-06-02 21:00,65
21-06-02 20:00,62
21-06-02 19:00,78
21-06-02 18:00,61
21-06-02 17:00,68
21-06-02 16:00,70
21-06-02 15:00,80
21-06-02 14:00,82
21-06-02 13:00,73
21-06-02 12:00,
21-06-02 11:00,75
21-06-02 10:00,80
21-06-02 09:00,71
21-06-02 08:00,65
21-06-02 07:00,43
21-06-02 06:00,18
21-06-02 05:00,25
21-06-02 04:00,43
21-06-02 03:00,53
21-06-02 02:00,67
21-06-02 01:00,68
21-06-02 00:00,60
20-06-02 23:00,51
20-06-02 22:00,37
20-06-02 21:00,56
20-06-02 20:00,66
20-06-02 19:00,62
20-06-02 18:00,60
20-06-02 17:00,41
20-06-02 16:00,129
20-06-02 15:00,124
20-06-02 14:00,108
20-06-02 13:00,94
20-06-02 12:00,78
20-06-02 11:00,
20-06-02 10:00,
20-06-02 09:00,37
20-06-02 08:00,34
20-06-02 07:00,29
20-06-02 06:00,34
20-06-02 05:00,27
20-06-02 04:00,26
20-06-02 03:00,26
20-06-02 02:00,40
20-06-02 01:00,47
20-06-02 00:00,56
19-06-02 23:00,59
19-06-02 22:00,58
19-06-02 21:00,56
19-06-02 20:00,59
19-06-02 19:00,67
19-06-02 18:00,64
19-06-02 17:00,68
19-06-02 16:00,65
19-06-02 15:00,61
19-06-02 14:00,63
19-06-02 13:00,75
19-06-02 12:00,65
19-06-02 11:00,65
19-06-02 10:00,69
19-06-02 09:00,67
19-06-02 08:00,67
19-06-02 07:00,80
19-06-02 06:00,85
19-06-02 05:00,98
19-06-02 04:00,65
19-06-02 03:00,28
19-06-02 02:00,45
19-06-02 01:00,56
19-06-02 00:00,58
18-06-02 23:00,56
18-06-02 22:00,64
18-06-02 21:00,70
18-06-02 20:00,75
18-06-02 19:00,91
18-06-02 18:00,94
18-06-02 17:00,98
18-06-02 16:00,109
18-06-02 15:00,111
18-06-02 14:00,96
18-06-02 13:00,98
18-06-02 12:00,84
18-06-02 11:00,75
18-06-02 10:00,43
18-06-02 09:00,25
18-06-02 08:00,18
18-06-02 07:00,11
18-06-02 06:00,3
18-06-02 05:00,5
18-06-02 04:00,7
18-06-02 03:00,14
18-06-02 02:00,27
18-06-02 01:00,39
18-06-02 00:00,34
17-06-02 23:00,28
17-06-02 22:00,27
17-06-02 21:00,67
17-06-02 20:00,86
17-06-02 19:00,98
17-06-02 18:00,94
17-06-02 17:00,83
17-06-02 16:00,71
17-06-02 15:00,72
17-06-02 14:00,82
17-06-02 13:00,74
17-06-02 12:00,61
17-06-02 11:00,50
17-06-02 10:00,27
17-06-02 09:00,14
17-06-02 08:00,9
17-06-02 07:00,9
17-06-02 06:00,5
17-06-02 05:00,12
17-06-02 04:00,10
17-06-02 03:00,16
17-06-02 02:00,21
17-06-02 01:00,27
17-06-02 00:00,26
16-06-02 23:00,22
16-06-02 22:00,14
16-06-02 21:00,42
16-06-02 20:00,74
16-06-02 19:00,77
16-06-02 18:00,64
16-06-02 17:00,76
16-06-02 16:00,63
16-06-02 15:00,69
16-06-02 14:00,78
16-06-02 13:00,86
16-06-02 12:00,85
16-06-02 11:00,74
16-06-02 10:00,66
16-06-02 09:00,58
16-06-02 08:00,50
16-06-02 07:00,19
16-06-02 06:00,12
16-06-02 05:00,9
16-06-02 04:00,15
16-06-02 03:00,17
16-06-02 02:00,29
16-06-02 01:00,24
16-06-02 00:00,33
15-06-02 23:00,37
15-06-02 22:00,36
15-06-02 21:00,37
15-06-02 20:00,36
