Datum Zeit,Plauen-Sued O3
,µg/m³
01-07-02 00:00,9
30-06-02 23:00,10
30-06-02 22:00,5
30-06-02 21:00,30
30-06-02 20:00,35
30-06-02 19:00,90
30-06-02 18:00,102
30-06-02 17:00,99
30-06-02 16:00,101
30-06-02 15:00,97
30-06-02 14:00,106
30-06-02 13:00,107
30-06-02 12:00,97
30-06-02 11:00,97
30-06-02 10:00,96
30-06-02 09:00,82
30-06-02 08:00,55
30-06-02 07:00,54
30-06-02 06:00,42
30-06-02 05:00,37
30-06-02 04:00,22
30-06-02 03:00,22
30-06-02 02:00,14
30-06-02 01:00,11
30-06-02 00:00,12
29-06-02 23:00,9
29-06-02 22:00,15
29-06-02 21:00,22
29-06-02 20:00,52
29-06-02 19:00,88
29-06-02 18:00,94
29-06-02 17:00,92
29-06-02 16:00,85
29-06-02 15:00,77
29-06-02 14:00,78
29-06-02 13:00,71
29-06-02 12:00,65
29-06-02 11:00,54
29-06-02 10:00,58
29-06-02 09:00,55
29-06-02 08:00,56
29-06-02 07:00,37
29-06-02 06:00,21
29-06-02 05:00,17
29-06-02 04:00,31
29-06-02 03:00,47
29-06-02 02:00,33
29-06-02 01:00,28
29-06-02 00:00,24
28-06-02 23:00,34
28-06-02 22:00,28
28-06-02 21:00,56
28-06-02 20:00,70
28-06-02 19:00,73
28-06-02 18:00,73
28-06-02 17:00,82
28-06-02 16:00,79
28-06-02 15:00,82
28-06-02 14:00,79
28-06-02 13:00,75
28-06-02 12:00,72
28-06-02 11:00,70
28-06-02 10:00,67
28-06-02 09:00,58
28-06-02 08:00,47
28-06-02 07:00,40
28-06-02 06:00,34
28-06-02 05:00,1
28-06-02 04:00,1
28-06-02 03:00,8
28-06-02 02:00,8
28-06-02 01:00,14
28-06-02 00:00,18
27-06-02 23:00,48
27-06-02 22:00,77
27-06-02 21:00,89
27-06-02 20:00,106
27-06-02 19:00,102
27-06-02 18:00,107
27-06-02 17:00,110
27-06-02 16:00,126
27-06-02 15:00,129
27-06-02 14:00,123
27-06-02 13:00,133
27-06-02 12:00,128
27-06-02 11:00,136
27-06-02 10:00,123
27-06-02 09:00,97
27-06-02 08:00,82
27-06-02 07:00,33
27-06-02 06:00,11
27-06-02 05:00,2
27-06-02 04:00,11
27-06-02 03:00,16
27-06-02 02:00,11
27-06-02 01:00,16
27-06-02 00:00,18
26-06-02 23:00,25
26-06-02 22:00,32
26-06-02 21:00,32
26-06-02 20:00,60
26-06-02 19:00,91
26-06-02 18:00,108
26-06-02 17:00,108
26-06-02 16:00,109
26-06-02 15:00,108
26-06-02 14:00,114
26-06-02 13:00,99
26-06-02 12:00,108
26-06-02 11:00,78
26-06-02 10:00,73
26-06-02 09:00,33
26-06-02 08:00,13
26-06-02 07:00,8
26-06-02 06:00,4
26-06-02 05:00,1
26-06-02 04:00,2
26-06-02 03:00,3
26-06-02 02:00,5
26-06-02 01:00,8
26-06-02 00:00,11
25-06-02 23:00,16
25-06-02 22:00,29
25-06-02 21:00,47
25-06-02 20:00,88
25-06-02 19:00,97
25-06-02 18:00,95
25-06-02 17:00,98
25-06-02 16:00,105
25-06-02 15:00,102
25-06-02 14:00,108
25-06-02 13:00,98
25-06-02 12:00,91
25-06-02 11:00,67
25-06-02 10:00,68
25-06-02 09:00,47
25-06-02 08:00,18
25-06-02 07:00,4
25-06-02 06:00,3
25-06-02 05:00,1
25-06-02 04:00,1
25-06-02 03:00,1
25-06-02 02:00,3
25-06-02 01:00,11
25-06-02 00:00,17
24-06-02 23:00,38
24-06-02 22:00,26
24-06-02 21:00,48
24-06-02 20:00,85
24-06-02 19:00,97
24-06-02 18:00,92
24-06-02 17:00,85
24-06-02 16:00,78
24-06-02 15:00,79
24-06-02 14:00,75
24-06-02 13:00,72
24-06-02 12:00,64
24-06-02 11:00,59
24-06-02 10:00,52
24-06-02 09:00,45
24-06-02 08:00,32
24-06-02 07:00,21
24-06-02 06:00,19
24-06-02 05:00,17
24-06-02 04:00,18
24-06-02 03:00,32
24-06-02 02:00,18
24-06-02 01:00,6
24-06-02 00:00,11
23-06-02 23:00,27
23-06-02 22:00,30
23-06-02 21:00,57
23-06-02 20:00,63
23-06-02 19:00,75
23-06-02 18:00,72
23-06-02 17:00,79
23-06-02 16:00,78
23-06-02 15:00,77
23-06-02 14:00,78
23-06-02 13:00,107
23-06-02 12:00,103
23-06-02 11:00,102
23-06-02 10:00,95
