Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-10-12,20
30-10-12,18
29-10-12,26
28-10-12,13
27-10-12,11
26-10-12,8
25-10-12,20
24-10-12,37
23-10-12,33
22-10-12,37
21-10-12,20
20-10-12,34
19-10-12,30
18-10-12,20
17-10-12,17
16-10-12,17
15-10-12,16
14-10-12,13
13-10-12,12
12-10-12,20
11-10-12,14
10-10-12,15
09-10-12,16
08-10-12,12
07-10-12,9
06-10-12,7
05-10-12,8
04-10-12,7
03-10-12,12
02-10-12,19
01-10-12,25

