Datum Zeit,Plauen-Sued PM10
,µg/m³
31-10-12,20
30-10-12,17
29-10-12,23
28-10-12,18
27-10-12,
26-10-12,15
25-10-12,20
24-10-12,40
23-10-12,64
22-10-12,43
21-10-12,28
20-10-12,24
19-10-12,20
18-10-12,20
17-10-12,20
16-10-12,18
15-10-12,17
14-10-12,14
13-10-12,17
12-10-12,30
11-10-12,17
10-10-12,17
09-10-12,19
08-10-12,21
07-10-12,7
06-10-12,10
05-10-12,10
04-10-12,9
03-10-12,12
02-10-12,27
01-10-12,24

