Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-10-12,27
30-10-12,19
29-10-12,27
28-10-12,23
27-10-12,14
26-10-12,15
25-10-12,28
24-10-12,54
23-10-12,45
22-10-12,49
21-10-12,53
20-10-12,67
19-10-12,41
18-10-12,25
17-10-12,17
16-10-12,21
15-10-12,21
14-10-12,12
13-10-12,18
12-10-12,29
11-10-12,23
10-10-12,24
09-10-12,25
08-10-12,19
07-10-12,12
06-10-12,12
05-10-12,12
04-10-12,12
03-10-12,17
02-10-12,31
01-10-12,34

