Datum Zeit,Bautzen PM10
,µg/m³
31-10-12,19
30-10-12,19
29-10-12,25
28-10-12,13
27-10-12,13
26-10-12,10
25-10-12,24
24-10-12,37
23-10-12,27
22-10-12,28
21-10-12,20
20-10-12,26
19-10-12,22
18-10-12,15
17-10-12,13
16-10-12,16
15-10-12,15
14-10-12,13
13-10-12,11
12-10-12,19
11-10-12,17
10-10-12,16
09-10-12,15
08-10-12,12
07-10-12,9
06-10-12,7
05-10-12,9
04-10-12,9
03-10-12,15
02-10-12,20
01-10-12,25

