Datum Zeit,Klingenthal PM10
,µg/m³
31-10-12,19
30-10-12,20
29-10-12,
28-10-12,
27-10-12,
26-10-12,8
25-10-12,15
24-10-12,24
23-10-12,35
22-10-12,28
21-10-12,22
20-10-12,28
19-10-12,18
18-10-12,26
17-10-12,19
16-10-12,16
15-10-12,11
14-10-12,13
13-10-12,11
12-10-12,18
11-10-12,16
10-10-12,15
09-10-12,18
08-10-12,10
07-10-12,7
06-10-12,9
05-10-12,9
04-10-12,10
03-10-12,12
02-10-12,16
01-10-12,19

