Datum Zeit,Leipzig-West PM10
,µg/m³
31-10-12,20
30-10-12,14
29-10-12,21
28-10-12,16
27-10-12,10
26-10-12,8
25-10-12,22
24-10-12,45
23-10-12,33
22-10-12,37
21-10-12,42
20-10-12,31
19-10-12,20
18-10-12,16
17-10-12,14
16-10-12,13
15-10-12,10
14-10-12,7
13-10-12,12
12-10-12,21
11-10-12,
10-10-12,15
09-10-12,16
08-10-12,14
07-10-12,7
06-10-12,7
05-10-12,8
04-10-12,9
03-10-12,12
02-10-12,20
01-10-12,22

