Datum Zeit,Leipzig-Mitte NO2
,µg/m³
01-11-12 00:00,44
31-10-12 23:00,47
31-10-12 22:00,49
31-10-12 21:00,47
31-10-12 20:00,50
31-10-12 19:00,56
31-10-12 18:00,77
31-10-12 17:00,56
31-10-12 16:00,44
31-10-12 15:00,38
31-10-12 14:00,31
31-10-12 13:00,31
31-10-12 12:00,32
31-10-12 11:00,30
31-10-12 10:00,25
31-10-12 09:00,22
31-10-12 08:00,20
31-10-12 07:00,26
31-10-12 06:00,30
31-10-12 05:00,29
31-10-12 04:00,26
31-10-12 03:00,27
31-10-12 02:00,33
31-10-12 01:00,33
31-10-12 00:00,37
30-10-12 23:00,40
30-10-12 22:00,44
30-10-12 21:00,53
30-10-12 20:00,59
30-10-12 19:00,64
30-10-12 18:00,76
30-10-12 17:00,68
30-10-12 16:00,65
30-10-12 15:00,64
30-10-12 14:00,62
30-10-12 13:00,63
30-10-12 12:00,61
30-10-12 11:00,58
30-10-12 10:00,57
30-10-12 09:00,60
30-10-12 08:00,56
30-10-12 07:00,40
30-10-12 06:00,26
30-10-12 05:00,20
30-10-12 04:00,19
30-10-12 03:00,19
30-10-12 02:00,21
30-10-12 01:00,22
30-10-12 00:00,22
29-10-12 23:00,25
29-10-12 22:00,27
29-10-12 21:00,41
29-10-12 20:00,42
29-10-12 19:00,53
29-10-12 18:00,59
29-10-12 17:00,61
29-10-12 16:00,60
29-10-12 15:00,55
29-10-12 14:00,54
29-10-12 13:00,50
29-10-12 12:00,64
29-10-12 11:00,51
29-10-12 10:00,71
29-10-12 09:00,70
29-10-12 08:00,73
29-10-12 07:00,52
29-10-12 06:00,39
29-10-12 05:00,34
29-10-12 04:00,34
29-10-12 03:00,33
29-10-12 02:00,35
29-10-12 01:00,35
29-10-12 00:00,34
28-10-12 23:00,45
28-10-12 22:00,48
28-10-12 21:00,54
28-10-12 20:00,71
28-10-12 19:00,66
28-10-12 18:00,92
28-10-12 17:00,62
28-10-12 16:00,48
28-10-12 15:00,32
28-10-12 14:00,28
28-10-12 13:00,32
28-10-12 12:00,34
28-10-12 11:00,28
28-10-12 10:00,26
28-10-12 09:00,19
28-10-12 08:00,18
28-10-12 07:00,21
28-10-12 06:00,22
28-10-12 05:00,19
28-10-12 04:00,22
28-10-12 03:00,22
28-10-12 02:00,22
28-10-12 01:00,27
28-10-12 00:00,25
27-10-12 23:00,28
27-10-12 22:00,36
27-10-12 21:00,38
27-10-12 20:00,38
27-10-12 19:00,63
27-10-12 18:00,55
27-10-12 17:00,66
27-10-12 16:00,47
27-10-12 15:00,28
27-10-12 14:00,31
27-10-12 13:00,24
27-10-12 12:00,20
27-10-12 11:00,23
27-10-12 10:00,20
27-10-12 09:00,16
27-10-12 08:00,15
27-10-12 07:00,14
27-10-12 06:00,10
27-10-12 05:00,14
27-10-12 04:00,15
27-10-12 03:00,14
27-10-12 02:00,16
27-10-12 01:00,22
27-10-12 00:00,26
26-10-12 23:00,27
26-10-12 22:00,33
26-10-12 21:00,39
26-10-12 20:00,45
26-10-12 19:00,53
26-10-12 18:00,63
26-10-12 17:00,51
26-10-12 16:00,49
26-10-12 15:00,46
26-10-12 14:00,38
26-10-12 13:00,37
26-10-12 12:00,41
26-10-12 11:00,46
26-10-12 10:00,31
26-10-12 09:00,40
26-10-12 08:00,73
26-10-12 07:00,57
26-10-12 06:00,35
26-10-12 05:00,19
26-10-12 04:00,12
26-10-12 03:00,12
26-10-12 02:00,8
26-10-12 01:00,11
26-10-12 00:00,14
25-10-12 23:00,14
25-10-12 22:00,17
25-10-12 21:00,21
25-10-12 20:00,33
25-10-12 19:00,36
25-10-12 18:00,50
25-10-12 17:00,46
25-10-12 16:00,45
25-10-12 15:00,50
25-10-12 14:00,45
25-10-12 13:00,46
25-10-12 12:00,43
25-10-12 11:00,41
25-10-12 10:00,45
25-10-12 09:00,47
25-10-12 08:00,56
25-10-12 07:00,51
25-10-12 06:00,39
25-10-12 05:00,26
25-10-12 04:00,22
25-10-12 03:00,17
25-10-12 02:00,19
25-10-12 01:00,24
25-10-12 00:00,36
24-10-12 23:00,45
24-10-12 22:00,46
24-10-12 21:00,54
24-10-12 20:00,54
24-10-12 19:00,56
24-10-12 18:00,65
24-10-12 17:00,68
24-10-12 16:00,67
24-10-12 15:00,69
24-10-12 14:00,64
24-10-12 13:00,62
24-10-12 12:00,62
24-10-12 11:00,68
24-10-12 10:00,70
24-10-12 09:00,70
24-10-12 08:00,73
24-10-12 07:00,54
24-10-12 06:00,40
24-10-12 05:00,28
24-10-12 04:00,14
24-10-12 03:00,13
24-10-12 02:00,15
24-10-12 01:00,18
24-10-12 00:00,18
23-10-12 23:00,26
23-10-12 22:00,29
23-10-12 21:00,28
23-10-12 20:00,49
23-10-12 19:00,49
23-10-12 18:00,49
23-10-12 17:00,54
23-10-12 16:00,48
23-10-12 15:00,49
23-10-12 14:00,53
23-10-12 13:00,51
23-10-12 12:00,52
23-10-12 11:00,54
23-10-12 10:00,50
23-10-12 09:00,60
23-10-12 08:00,58
23-10-12 07:00,58
23-10-12 06:00,40
23-10-12 05:00,32
23-10-12 04:00,22
23-10-12 03:00,14
23-10-12 02:00,13
23-10-12 01:00,16
23-10-12 00:00,18
22-10-12 23:00,27
22-10-12 22:00,30
22-10-12 21:00,35
22-10-12 20:00,43
22-10-12 19:00,49
22-10-12 18:00,74
22-10-12 17:00,58
22-10-12 16:00,61
22-10-12 15:00,50
22-10-12 14:00,51
22-10-12 13:00,43
22-10-12 12:00,41
22-10-12 11:00,41
22-10-12 10:00,42
22-10-12 09:00,48
22-10-12 08:00,53
22-10-12 07:00,40
22-10-12 06:00,34
22-10-12 05:00,29
22-10-12 04:00,27
22-10-12 03:00,30
22-10-12 02:00,32
22-10-12 01:00,32
22-10-12 00:00,40
21-10-12 23:00,44
21-10-12 22:00,43
21-10-12 21:00,67
21-10-12 20:00,79
21-10-12 19:00,90
21-10-12 18:00,63
21-10-12 17:00,67
21-10-12 16:00,42
21-10-12 15:00,40
21-10-12 14:00,31
21-10-12 13:00,29
21-10-12 12:00,38
21-10-12 11:00,49
21-10-12 10:00,45
21-10-12 09:00,43
21-10-12 08:00,35
21-10-12 07:00,34
21-10-12 06:00,35
21-10-12 05:00,39
21-10-12 04:00,50
21-10-12 03:00,63
21-10-12 02:00,63
21-10-12 01:00,82
21-10-12 00:00,90
20-10-12 23:00,86
20-10-12 22:00,120
20-10-12 21:00,115
20-10-12 20:00,133
20-10-12 19:00,189
20-10-12 18:00,220
20-10-12 17:00,192
20-10-12 16:00,117
20-10-12 15:00,82
20-10-12 14:00,71
20-10-12 13:00,63
20-10-12 12:00,66
20-10-12 11:00,53
20-10-12 10:00,55
20-10-12 09:00,45
20-10-12 08:00,39
20-10-12 07:00,34
20-10-12 06:00,34
20-10-12 05:00,30
20-10-12 04:00,31
20-10-12 03:00,34
20-10-12 02:00,36
20-10-12 01:00,39
20-10-12 00:00,43
19-10-12 23:00,53
19-10-12 22:00,58
19-10-12 21:00,72
19-10-12 20:00,97
19-10-12 19:00,91
19-10-12 18:00,125
19-10-12 17:00,134
19-10-12 16:00,95
19-10-12 15:00,89
19-10-12 14:00,56
19-10-12 13:00,56
19-10-12 12:00,54
19-10-12 11:00,66
19-10-12 10:00,75
19-10-12 09:00,63
19-10-12 08:00,72
19-10-12 07:00,72
19-10-12 06:00,54
19-10-12 05:00,35
19-10-12 04:00,26
19-10-12 03:00,26
19-10-12 02:00,23
19-10-12 01:00,25
19-10-12 00:00,32
18-10-12 23:00,40
18-10-12 22:00,46
18-10-12 21:00,37
18-10-12 20:00,37
18-10-12 19:00,60
18-10-12 18:00,86
18-10-12 17:00,79
18-10-12 16:00,87
18-10-12 15:00,60
18-10-12 14:00,48
18-10-12 13:00,45
18-10-12 12:00,47
18-10-12 11:00,46
18-10-12 10:00,66
18-10-12 09:00,85
18-10-12 08:00,97
18-10-12 07:00,87
18-10-12 06:00,57
18-10-12 05:00,35
18-10-12 04:00,23
18-10-12 03:00,22
18-10-12 02:00,20
18-10-12 01:00,18
18-10-12 00:00,23
17-10-12 23:00,33
17-10-12 22:00,41
17-10-12 21:00,54
17-10-12 20:00,56
17-10-12 19:00,64
17-10-12 18:00,74
17-10-12 17:00,75
17-10-12 16:00,64
17-10-12 15:00,51
17-10-12 14:00,57
17-10-12 13:00,52
17-10-12 12:00,49
17-10-12 11:00,47
17-10-12 10:00,55
17-10-12 09:00,59
17-10-12 08:00,72
17-10-12 07:00,56
17-10-12 06:00,49
17-10-12 05:00,32
17-10-12 04:00,25
17-10-12 03:00,21
17-10-12 02:00,17
17-10-12 01:00,20
17-10-12 00:00,16
16-10-12 23:00,20
16-10-12 22:00,34
16-10-12 21:00,40
16-10-12 20:00,50
16-10-12 19:00,68
