Datum Zeit,Dresden-Nord PM10
,µg/m³
31-10-12,23
30-10-12,24
29-10-12,36
28-10-12,17
27-10-12,18
26-10-12,10
25-10-12,29
24-10-12,46
23-10-12,35
22-10-12,38
21-10-12,22
20-10-12,34
19-10-12,31
18-10-12,21
17-10-12,22
16-10-12,23
15-10-12,23
14-10-12,16
13-10-12,16
12-10-12,26
11-10-12,19
10-10-12,24
09-10-12,22
08-10-12,19
07-10-12,11
06-10-12,11
05-10-12,15
04-10-12,13
03-10-12,17
02-10-12,28
01-10-12,31

