Datum Zeit,Collmberg PM10
,µg/m³
31-10-12,19
30-10-12,11
29-10-12,21
28-10-12,10
27-10-12,6
26-10-12,7
25-10-12,10
24-10-12,30
23-10-12,22
22-10-12,19
21-10-12,32
20-10-12,22
19-10-12,19
18-10-12,15
17-10-12,10
16-10-12,12
15-10-12,9
14-10-12,6
13-10-12,10
12-10-12,17
11-10-12,13
10-10-12,13
09-10-12,13
08-10-12,9
07-10-12,7
06-10-12,7
05-10-12,7
04-10-12,6
03-10-12,10
02-10-12,16
01-10-12,18

