Datum Zeit,Glauchau PM10
,µg/m³
31-10-12,18
30-10-12,13
29-10-12,25
28-10-12,21
27-10-12,11
26-10-12,12
25-10-12,22
24-10-12,30
23-10-12,42
22-10-12,39
21-10-12,35
20-10-12,37
19-10-12,32
18-10-12,23
17-10-12,17
16-10-12,19
15-10-12,18
14-10-12,11
13-10-12,16
12-10-12,21
11-10-12,17
10-10-12,19
09-10-12,21
08-10-12,15
07-10-12,10
06-10-12,11
05-10-12,12
04-10-12,14
03-10-12,14
02-10-12,24
01-10-12,21

