Datum Zeit,Glauchau PM10
,µg/m³
30-04-12,40
29-04-12,21
28-04-12,27
27-04-12,26
26-04-12,19
25-04-12,13
24-04-12,14
23-04-12,13
22-04-12,7
21-04-12,14
20-04-12,20
19-04-12,26
18-04-12,25
17-04-12,20
16-04-12,18
15-04-12,22
14-04-12,28
13-04-12,24
12-04-12,17
11-04-12,20
10-04-12,14
09-04-12,17
08-04-12,21
07-04-12,20
06-04-12,41
05-04-12,27
04-04-12,27
03-04-12,40
02-04-12,21
01-04-12,13

