Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-04-12,34
29-04-12,28
28-04-12,25
27-04-12,38
26-04-12,19
25-04-12,17
24-04-12,20
23-04-12,19
22-04-12,10
21-04-12,18
20-04-12,30
19-04-12,25
18-04-12,32
17-04-12,27
16-04-12,15
15-04-12,25
14-04-12,28
13-04-12,32
12-04-12,23
11-04-12,22
10-04-12,20
09-04-12,21
08-04-12,12
07-04-12,22
06-04-12,43
05-04-12,35
04-04-12,37
03-04-12,40
02-04-12,25
01-04-12,14

