Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-04-12,48
29-04-12,23
28-04-12,27
27-04-12,26
26-04-12,27
25-04-12,16
24-04-12,18
23-04-12,14
22-04-12,7
21-04-12,11
20-04-12,20
19-04-12,26
18-04-12,30
17-04-12,40
16-04-12,22
15-04-12,26
14-04-12,30
13-04-12,30
12-04-12,21
11-04-12,22
10-04-12,18
09-04-12,16
08-04-12,18
07-04-12,20
06-04-12,46
05-04-12,34
04-04-12,30
03-04-12,32
02-04-12,25
01-04-12,12

