Datum Zeit,Leipzig-West PM10
,µg/m³
30-04-12,18
29-04-12,22
28-04-12,22
27-04-12,20
26-04-12,13
25-04-12,10
24-04-12,12
23-04-12,9
22-04-12,7
21-04-12,11
20-04-12,18
19-04-12,27
18-04-12,28
17-04-12,19
16-04-12,11
15-04-12,14
14-04-12,24
13-04-12,24
12-04-12,19
11-04-12,16
10-04-12,12
09-04-12,17
08-04-12,20
07-04-12,21
06-04-12,36
05-04-12,23
04-04-12,26
03-04-12,34
02-04-12,17
01-04-12,12

