Datum Zeit,Borna PM10
,µg/m³
30-04-12,22
29-04-12,23
28-04-12,26
27-04-12,24
26-04-12,20
25-04-12,11
24-04-12,15
23-04-12,12
22-04-12,9
21-04-12,14
20-04-12,23
19-04-12,31
18-04-12,30
17-04-12,23
16-04-12,13
15-04-12,21
14-04-12,29
13-04-12,28
12-04-12,22
11-04-12,19
10-04-12,14
09-04-12,17
08-04-12,18
07-04-12,23
06-04-12,39
05-04-12,29
04-04-12,30
03-04-12,41
02-04-12,24
01-04-12,14

