Datum Zeit,Bautzen PM10
,µg/m³
30-04-12,41
29-04-12,26
28-04-12,24
27-04-12,33
26-04-12,11
25-04-12,10
24-04-12,13
23-04-12,11
22-04-12,7
21-04-12,11
20-04-12,23
19-04-12,27
18-04-12,21
17-04-12,19
16-04-12,14
15-04-12,21
14-04-12,25
13-04-12,25
12-04-12,13
11-04-12,19
10-04-12,18
09-04-12,18
08-04-12,11
07-04-12,19
06-04-12,37
05-04-12,30
04-04-12,26
03-04-12,30
02-04-12,16
01-04-12,11

