Datum Zeit,Klingenthal PM10
,µg/m³
30-04-12,18
29-04-12,18
28-04-12,19
27-04-12,17
26-04-12,16
25-04-12,7
24-04-12,9
23-04-12,8
22-04-12,4
21-04-12,8
20-04-12,13
19-04-12,20
18-04-12,18
17-04-12,15
16-04-12,13
15-04-12,18
14-04-12,18
13-04-12,16
12-04-12,9
11-04-12,13
10-04-12,9
09-04-12,12
08-04-12,13
07-04-12,13
06-04-12,21
05-04-12,15
04-04-12,24
03-04-12,21
02-04-12,15
01-04-12,8

