Datum Zeit,Brockau PM10
,µg/m³
30-04-12,36
29-04-12,18
28-04-12,20
27-04-12,17
26-04-12,11
25-04-12,8
24-04-12,7
23-04-12,6
22-04-12,5
21-04-12,8
20-04-12,13
19-04-12,21
18-04-12,20
17-04-12,16
16-04-12,15
15-04-12,19
14-04-12,29
13-04-12,21
12-04-12,14
11-04-12,13
10-04-12,8
09-04-12,15
08-04-12,15
07-04-12,17
06-04-12,38
05-04-12,
04-04-12,22
03-04-12,25
02-04-12,15
01-04-12,8

