Datum Zeit,Dresden-Winckelmannstr. O3
,µg/m³
01-05-12 00:00,39
30-04-12 23:00,60
30-04-12 22:00,83
30-04-12 21:00,93
30-04-12 20:00,92
30-04-12 19:00,100
30-04-12 18:00,107
30-04-12 17:00,113
30-04-12 16:00,113
30-04-12 15:00,104
30-04-12 14:00,101
30-04-12 13:00,97
30-04-12 12:00,86
30-04-12 11:00,69
30-04-12 10:00,
30-04-12 09:00,66
30-04-12 08:00,56
30-04-12 07:00,53
30-04-12 06:00,53
30-04-12 05:00,62
30-04-12 04:00,70
30-04-12 03:00,77
30-04-12 02:00,75
30-04-12 01:00,69
30-04-12 00:00,67
29-04-12 23:00,72
29-04-12 22:00,53
29-04-12 21:00,67
29-04-12 20:00,81
29-04-12 19:00,69
29-04-12 18:00,95
29-04-12 17:00,92
29-04-12 16:00,107
29-04-12 15:00,116
29-04-12 14:00,117
29-04-12 13:00,115
29-04-12 12:00,110
29-04-12 11:00,106
29-04-12 10:00,103
29-04-12 09:00,94
29-04-12 08:00,90
29-04-12 07:00,92
29-04-12 06:00,93
29-04-12 05:00,93
29-04-12 04:00,95
29-04-12 03:00,96
29-04-12 02:00,101
29-04-12 01:00,102
29-04-12 00:00,103
28-04-12 23:00,108
28-04-12 22:00,111
28-04-12 21:00,99
28-04-12 20:00,111
28-04-12 19:00,128
28-04-12 18:00,140
28-04-12 17:00,145
28-04-12 16:00,145
28-04-12 15:00,140
28-04-12 14:00,129
28-04-12 13:00,119
28-04-12 12:00,112
28-04-12 11:00,107
28-04-12 10:00,104
28-04-12 09:00,99
28-04-12 08:00,92
28-04-12 07:00,76
28-04-12 06:00,57
28-04-12 05:00,50
28-04-12 04:00,28
28-04-12 03:00,11
28-04-12 02:00,9
28-04-12 01:00,14
28-04-12 00:00,10
27-04-12 23:00,7
27-04-12 22:00,13
27-04-12 21:00,24
27-04-12 20:00,50
27-04-12 19:00,100
27-04-12 18:00,118
27-04-12 17:00,121
27-04-12 16:00,124
27-04-12 15:00,126
27-04-12 14:00,121
27-04-12 13:00,113
27-04-12 12:00,94
27-04-12 11:00,80
27-04-12 10:00,71
27-04-12 09:00,43
27-04-12 08:00,17
27-04-12 07:00,9
27-04-12 06:00,3
27-04-12 05:00,2
27-04-12 04:00,4
27-04-12 03:00,7
27-04-12 02:00,4
27-04-12 01:00,9
27-04-12 00:00,16
26-04-12 23:00,9
26-04-12 22:00,26
26-04-12 21:00,56
26-04-12 20:00,73
26-04-12 19:00,81
26-04-12 18:00,81
26-04-12 17:00,94
26-04-12 16:00,105
26-04-12 15:00,100
26-04-12 14:00,100
26-04-12 13:00,95
26-04-12 12:00,89
26-04-12 11:00,87
26-04-12 10:00,74
26-04-12 09:00,66
26-04-12 08:00,57
26-04-12 07:00,53
26-04-12 06:00,59
26-04-12 05:00,67
26-04-12 04:00,69
26-04-12 03:00,68
26-04-12 02:00,65
26-04-12 01:00,62
26-04-12 00:00,64
25-04-12 23:00,59
25-04-12 22:00,58
25-04-12 21:00,61
25-04-12 20:00,75
25-04-12 19:00,82
25-04-12 18:00,90
25-04-12 17:00,106
25-04-12 16:00,102
25-04-12 15:00,101
25-04-12 14:00,94
25-04-12 13:00,89
25-04-12 12:00,83
25-04-12 11:00,82
25-04-12 10:00,76
25-04-12 09:00,71
25-04-12 08:00,59
25-04-12 07:00,53
25-04-12 06:00,58
25-04-12 05:00,63
25-04-12 04:00,65
25-04-12 03:00,63
25-04-12 02:00,64
25-04-12 01:00,65
25-04-12 00:00,70
24-04-12 23:00,70
24-04-12 22:00,74
24-04-12 21:00,77
24-04-12 20:00,59
24-04-12 19:00,60
24-04-12 18:00,58
24-04-12 17:00,62
24-04-12 16:00,74
24-04-12 15:00,92
24-04-12 14:00,89
24-04-12 13:00,83
24-04-12 12:00,81
24-04-12 11:00,80
24-04-12 10:00,77
24-04-12 09:00,67
24-04-12 08:00,53
24-04-12 07:00,37
24-04-12 06:00,41
24-04-12 05:00,50
24-04-12 04:00,60
24-04-12 03:00,58
24-04-12 02:00,9
24-04-12 01:00,11
24-04-12 00:00,28
23-04-12 23:00,40
23-04-12 22:00,35
23-04-12 21:00,38
23-04-12 20:00,63
23-04-12 19:00,73
23-04-12 18:00,72
23-04-12 17:00,84
23-04-12 16:00,85
23-04-12 15:00,
23-04-12 14:00,
23-04-12 13:00,
23-04-12 12:00,
23-04-12 11:00,
23-04-12 10:00,94
23-04-12 09:00,64
23-04-12 08:00,39
23-04-12 07:00,44
23-04-12 06:00,47
23-04-12 05:00,57
23-04-12 04:00,69
23-04-12 03:00,72
23-04-12 02:00,75
23-04-12 01:00,72
23-04-12 00:00,73
22-04-12 23:00,75
22-04-12 22:00,58
22-04-12 21:00,54
22-04-12 20:00,85
22-04-12 19:00,100
22-04-12 18:00,104
22-04-12 17:00,104
22-04-12 16:00,105
22-04-12 15:00,104
22-04-12 14:00,101
22-04-12 13:00,99
22-04-12 12:00,99
22-04-12 11:00,97
22-04-12 10:00,89
22-04-12 09:00,83
22-04-12 08:00,78
22-04-12 07:00,74
22-04-12 06:00,73
22-04-12 05:00,83
22-04-12 04:00,82
22-04-12 03:00,75
22-04-12 02:00,43
22-04-12 01:00,44
22-04-12 00:00,44
21-04-12 23:00,44
21-04-12 22:00,43
21-04-12 21:00,53
21-04-12 20:00,64
21-04-12 19:00,82
21-04-12 18:00,89
21-04-12 17:00,93
21-04-12 16:00,94
21-04-12 15:00,101
21-04-12 14:00,102
21-04-12 13:00,102
21-04-12 12:00,100
21-04-12 11:00,95
21-04-12 10:00,93
21-04-12 09:00,80
21-04-12 08:00,70
21-04-12 07:00,57
21-04-12 06:00,52
21-04-12 05:00,49
21-04-12 04:00,56
21-04-12 03:00,47
21-04-12 02:00,26
