Datum Zeit,Annaberg-Buchholz PM2.5
,µg/m³
30-04-12,45.02
29-04-12,13.37
28-04-12,12.92
27-04-12,12.12
26-04-12,8.07
25-04-12,7.52
24-04-12,12.80
23-04-12,6.79
22-04-12,4.10
21-04-12,6.34
20-04-12,11.19
19-04-12,18.89
18-04-12,17.99
17-04-12,
16-04-12,
15-04-12,18.58
14-04-12,19.16
13-04-12,18.93
12-04-12,11.32
11-04-12,
10-04-12,
09-04-12,12.19
08-04-12,10.24
07-04-12,12.95
06-04-12,27.36
05-04-12,19.07
04-04-12,17.39
03-04-12,23.17
02-04-12,9.45
01-04-12,5.37

