Datum Zeit,Goerlitz PM10
,µg/m³
30-04-12,40
29-04-12,30
28-04-12,28
27-04-12,26
26-04-12,21
25-04-12,14
24-04-12,22
23-04-12,
22-04-12,11
21-04-12,18
20-04-12,32
19-04-12,34
18-04-12,36
17-04-12,20
16-04-12,15
15-04-12,23
14-04-12,29
13-04-12,31
12-04-12,16
11-04-12,23
10-04-12,23
09-04-12,24
08-04-12,11
07-04-12,20
06-04-12,41
05-04-12,30
04-04-12,33
03-04-12,40
02-04-12,18
01-04-12,10

