Datum Zeit,Niesky PM10
,µg/m³
30-04-12,29
29-04-12,28
28-04-12,24
27-04-12,17
26-04-12,13
25-04-12,10
24-04-12,16
23-04-12,12
22-04-12,7
21-04-12,12
20-04-12,19
19-04-12,27
18-04-12,23
17-04-12,13
16-04-12,11
15-04-12,20
14-04-12,17
13-04-12,19
12-04-12,9
11-04-12,17
10-04-12,17
09-04-12,17
08-04-12,10
07-04-12,18
06-04-12,39
05-04-12,40
04-04-12,29
03-04-12,27
02-04-12,11
01-04-12,9

