Datum Zeit,Leipzig-West NO2
,µg/m³
01-10-00 00:00,32
30-09-00 23:00,23
30-09-00 22:00,24
30-09-00 21:00,26
30-09-00 20:00,
30-09-00 19:00,28
30-09-00 18:00,17
30-09-00 17:00,13
30-09-00 16:00,11
30-09-00 15:00,11
30-09-00 14:00,12
30-09-00 13:00,15
30-09-00 12:00,20
30-09-00 11:00,24
30-09-00 10:00,31
30-09-00 09:00,31
30-09-00 08:00,36
30-09-00 07:00,28
30-09-00 06:00,17
30-09-00 05:00,15
30-09-00 04:00,15
30-09-00 03:00,14
30-09-00 02:00,15
30-09-00 01:00,17
30-09-00 00:00,18
29-09-00 23:00,19
29-09-00 22:00,22
29-09-00 21:00,26
29-09-00 20:00,
29-09-00 19:00,24
29-09-00 18:00,23
29-09-00 17:00,21
29-09-00 16:00,19
29-09-00 15:00,16
29-09-00 14:00,17
29-09-00 13:00,17
29-09-00 12:00,23
29-09-00 11:00,32
29-09-00 10:00,38
29-09-00 09:00,
29-09-00 08:00,50
29-09-00 07:00,40
29-09-00 06:00,22
29-09-00 05:00,17
29-09-00 04:00,20
29-09-00 03:00,20
29-09-00 02:00,23
29-09-00 01:00,26
29-09-00 00:00,28
28-09-00 23:00,35
28-09-00 22:00,32
28-09-00 21:00,26
28-09-00 20:00,33
28-09-00 19:00,28
28-09-00 18:00,22
28-09-00 17:00,17
28-09-00 16:00,20
28-09-00 15:00,15
28-09-00 14:00,20
28-09-00 13:00,19
28-09-00 12:00,23
28-09-00 11:00,23
28-09-00 10:00,
28-09-00 09:00,30
28-09-00 08:00,33
28-09-00 07:00,30
28-09-00 06:00,32
28-09-00 05:00,29
28-09-00 04:00,16
28-09-00 03:00,16
28-09-00 02:00,16
28-09-00 01:00,22
28-09-00 00:00,24
27-09-00 23:00,27
27-09-00 22:00,25
27-09-00 21:00,34
27-09-00 20:00,36
27-09-00 19:00,36
27-09-00 18:00,44
27-09-00 17:00,35
27-09-00 16:00,39
27-09-00 15:00,30
27-09-00 14:00,20
27-09-00 13:00,20
27-09-00 12:00,18
27-09-00 11:00,24
27-09-00 10:00,
27-09-00 09:00,28
27-09-00 08:00,38
27-09-00 07:00,36
27-09-00 06:00,33
27-09-00 05:00,28
27-09-00 04:00,24
27-09-00 03:00,21
27-09-00 02:00,22
27-09-00 01:00,24
27-09-00 00:00,30
26-09-00 23:00,37
26-09-00 22:00,43
26-09-00 21:00,44
26-09-00 20:00,55
26-09-00 19:00,31
26-09-00 18:00,30
26-09-00 17:00,23
26-09-00 16:00,27
26-09-00 15:00,26
26-09-00 14:00,28
26-09-00 13:00,31
26-09-00 12:00,25
26-09-00 11:00,
26-09-00 10:00,29
26-09-00 09:00,29
26-09-00 08:00,27
26-09-00 07:00,25
26-09-00 06:00,26
26-09-00 05:00,26
26-09-00 04:00,26
26-09-00 03:00,25
26-09-00 02:00,26
26-09-00 01:00,23
26-09-00 00:00,27
25-09-00 23:00,27
25-09-00 22:00,30
25-09-00 21:00,33
25-09-00 20:00,36
25-09-00 19:00,41
25-09-00 18:00,39
25-09-00 17:00,35
25-09-00 16:00,34
25-09-00 15:00,35
25-09-00 14:00,33
25-09-00 13:00,26
25-09-00 12:00,20
25-09-00 11:00,
25-09-00 10:00,25
25-09-00 09:00,30
25-09-00 08:00,34
25-09-00 07:00,40
25-09-00 06:00,33
25-09-00 05:00,22
25-09-00 04:00,18
25-09-00 03:00,17
25-09-00 02:00,15
25-09-00 01:00,16
25-09-00 00:00,17
24-09-00 23:00,17
24-09-00 22:00,19
24-09-00 21:00,14
24-09-00 20:00,16
24-09-00 19:00,17
24-09-00 18:00,13
24-09-00 17:00,10
24-09-00 16:00,10
24-09-00 15:00,9
24-09-00 14:00,11
24-09-00 13:00,12
24-09-00 12:00,
24-09-00 11:00,12
24-09-00 10:00,13
24-09-00 09:00,13
24-09-00 08:00,15
24-09-00 07:00,14
24-09-00 06:00,14
24-09-00 05:00,13
24-09-00 04:00,11
24-09-00 03:00,12
24-09-00 02:00,10
24-09-00 01:00,10
24-09-00 00:00,12
23-09-00 23:00,13
23-09-00 22:00,12
23-09-00 21:00,13
23-09-00 20:00,18
23-09-00 19:00,17
23-09-00 18:00,11
23-09-00 17:00,8
23-09-00 16:00,8
23-09-00 15:00,7
23-09-00 14:00,7
23-09-00 13:00,9
23-09-00 12:00,
23-09-00 11:00,32
23-09-00 10:00,26
23-09-00 09:00,21
23-09-00 08:00,20
23-09-00 07:00,22
23-09-00 06:00,23
23-09-00 05:00,22
23-09-00 04:00,22
23-09-00 03:00,24
23-09-00 02:00,26
23-09-00 01:00,30
23-09-00 00:00,31
22-09-00 23:00,28
22-09-00 22:00,29
22-09-00 21:00,32
22-09-00 20:00,34
22-09-00 19:00,32
22-09-00 18:00,
22-09-00 17:00,27
22-09-00 16:00,28
22-09-00 15:00,27
22-09-00 14:00,22
22-09-00 13:00,22
22-09-00 12:00,24
22-09-00 11:00,27
22-09-00 10:00,29
22-09-00 09:00,30
22-09-00 08:00,30
22-09-00 07:00,35
22-09-00 06:00,29
22-09-00 05:00,18
22-09-00 04:00,14
22-09-00 03:00,15
22-09-00 02:00,15
22-09-00 01:00,17
22-09-00 00:00,18
21-09-00 23:00,13
21-09-00 22:00,15
21-09-00 21:00,17
21-09-00 20:00,19
21-09-00 19:00,
21-09-00 18:00,24
21-09-00 17:00,26
21-09-00 16:00,22
21-09-00 15:00,17
21-09-00 14:00,19
21-09-00 13:00,24
21-09-00 12:00,20
21-09-00 11:00,20
21-09-00 10:00,18
21-09-00 09:00,22
21-09-00 08:00,19
21-09-00 07:00,19
21-09-00 06:00,14
21-09-00 05:00,9
21-09-00 04:00,8
21-09-00 03:00,9
21-09-00 02:00,8
21-09-00 01:00,8
21-09-00 00:00,9
20-09-00 23:00,11
20-09-00 22:00,12
20-09-00 21:00,13
20-09-00 20:00,16
20-09-00 19:00,
20-09-00 18:00,16
20-09-00 17:00,15
20-09-00 16:00,15
20-09-00 15:00,14
20-09-00 14:00,15
20-09-00 13:00,14
20-09-00 12:00,14
20-09-00 11:00,15
20-09-00 10:00,16
20-09-00 09:00,16
20-09-00 08:00,19
20-09-00 07:00,21
20-09-00 06:00,19
20-09-00 05:00,15
20-09-00 04:00,13
20-09-00 03:00,14
20-09-00 02:00,13
20-09-00 01:00,12
20-09-00 00:00,13
19-09-00 23:00,12
19-09-00 22:00,13
19-09-00 21:00,14
19-09-00 20:00,
19-09-00 19:00,17
19-09-00 18:00,16
19-09-00 17:00,15
19-09-00 16:00,16
19-09-00 15:00,14
19-09-00 14:00,15
19-09-00 13:00,17
19-09-00 12:00,20
19-09-00 11:00,20
19-09-00 10:00,23
19-09-00 09:00,25
19-09-00 08:00,27
19-09-00 07:00,33
19-09-00 06:00,26
19-09-00 05:00,19
19-09-00 04:00,13
19-09-00 03:00,13
19-09-00 02:00,11
19-09-00 01:00,10
19-09-00 00:00,12
18-09-00 23:00,13
18-09-00 22:00,13
18-09-00 21:00,15
18-09-00 20:00,
18-09-00 19:00,23
18-09-00 18:00,16
18-09-00 17:00,13
18-09-00 16:00,14
18-09-00 15:00,14
18-09-00 14:00,15
18-09-00 13:00,15
18-09-00 12:00,16
18-09-00 11:00,15
18-09-00 10:00,18
18-09-00 09:00,21
18-09-00 08:00,23
18-09-00 07:00,23
18-09-00 06:00,19
18-09-00 05:00,15
18-09-00 04:00,13
18-09-00 03:00,14
18-09-00 02:00,11
18-09-00 01:00,14
18-09-00 00:00,15
17-09-00 23:00,15
17-09-00 22:00,17
17-09-00 21:00,
17-09-00 20:00,15
17-09-00 19:00,10
17-09-00 18:00,10
17-09-00 17:00,8
17-09-00 16:00,8
17-09-00 15:00,8
17-09-00 14:00,11
17-09-00 13:00,10
17-09-00 12:00,8
17-09-00 11:00,9
17-09-00 10:00,9
17-09-00 09:00,11
17-09-00 08:00,13
17-09-00 07:00,12
17-09-00 06:00,11
17-09-00 05:00,11
17-09-00 04:00,7
17-09-00 03:00,7
17-09-00 02:00,8
17-09-00 01:00,9
17-09-00 00:00,8
16-09-00 23:00,9
16-09-00 22:00,10
16-09-00 21:00,
16-09-00 20:00,11
16-09-00 19:00,12
16-09-00 18:00,12
16-09-00 17:00,9
16-09-00 16:00,10
16-09-00 15:00,11
16-09-00 14:00,11
16-09-00 13:00,11
16-09-00 12:00,14
16-09-00 11:00,19
16-09-00 10:00,27
16-09-00 09:00,30
16-09-00 08:00,23
16-09-00 07:00,22
16-09-00 06:00,22
16-09-00 05:00,16
16-09-00 04:00,15
16-09-00 03:00,17
16-09-00 02:00,20
16-09-00 01:00,17
16-09-00 00:00,21
15-09-00 23:00,21
15-09-00 22:00,
15-09-00 21:00,17
15-09-00 20:00,16
15-09-00 19:00,20
15-09-00 18:00,21
15-09-00 17:00,17
15-09-00 16:00,16
15-09-00 15:00,16
15-09-00 14:00,16
15-09-00 13:00,17
