Datum Zeit,Borna SO2
,µg/m³
01-10-00 00:00,3.2
30-09-00 23:00,3.9
30-09-00 22:00,4.3
30-09-00 21:00,5.9
30-09-00 20:00,8.3
30-09-00 19:00,8.5
30-09-00 18:00,11.0
30-09-00 17:00,12.0
30-09-00 16:00,13.8
30-09-00 15:00,12.5
30-09-00 14:00,14.4
30-09-00 13:00,13.9
30-09-00 12:00,12.7
30-09-00 11:00,12.9
30-09-00 10:00,14.5
30-09-00 09:00,12.3
30-09-00 08:00,6.3
30-09-00 07:00,4.8
30-09-00 06:00,
30-09-00 05:00,5.6
30-09-00 04:00,6.1
30-09-00 03:00,7.1
30-09-00 02:00,7.3
30-09-00 01:00,7.7
30-09-00 00:00,9.1
29-09-00 23:00,8.5
29-09-00 22:00,9.8
29-09-00 21:00,9.8
29-09-00 20:00,11.2
29-09-00 19:00,13.6
29-09-00 18:00,14.2
29-09-00 17:00,14.2
29-09-00 16:00,14.6
29-09-00 15:00,13.5
29-09-00 14:00,18.9
29-09-00 13:00,19.4
29-09-00 12:00,22.6
29-09-00 11:00,24.2
29-09-00 10:00,25.4
29-09-00 09:00,17.8
29-09-00 08:00,14.6
29-09-00 07:00,
29-09-00 06:00,10.2
29-09-00 05:00,10.6
29-09-00 04:00,11.8
29-09-00 03:00,10.6
29-09-00 02:00,14.7
29-09-00 01:00,21.1
29-09-00 00:00,29.5
28-09-00 23:00,45.8
28-09-00 22:00,51.6
28-09-00 21:00,25.1
28-09-00 20:00,6.4
28-09-00 19:00,5.3
28-09-00 18:00,6.5
28-09-00 17:00,5.7
28-09-00 16:00,6.2
28-09-00 15:00,6.4
28-09-00 14:00,6.3
28-09-00 13:00,5.0
28-09-00 12:00,5.8
28-09-00 11:00,6.8
28-09-00 10:00,7.9
28-09-00 09:00,9.2
28-09-00 08:00,7.7
28-09-00 07:00,
28-09-00 06:00,4.6
28-09-00 05:00,2.8
28-09-00 04:00,2.2
28-09-00 03:00,1.9
28-09-00 02:00,1.7
28-09-00 01:00,2.0
28-09-00 00:00,1.4
27-09-00 23:00,1.0
27-09-00 22:00,1.5
27-09-00 21:00,1.4
27-09-00 20:00,2.6
27-09-00 19:00,3.0
27-09-00 18:00,4.5
27-09-00 17:00,4.7
27-09-00 16:00,5.5
27-09-00 15:00,4.3
27-09-00 14:00,4.3
27-09-00 13:00,3.4
27-09-00 12:00,5.0
27-09-00 11:00,5.4
27-09-00 10:00,6.6
27-09-00 09:00,8.0
27-09-00 08:00,
27-09-00 07:00,5.5
27-09-00 06:00,4.3
27-09-00 05:00,1.8
27-09-00 04:00,1.4
27-09-00 03:00,1.0
27-09-00 02:00,1.0
27-09-00 01:00,1.0
27-09-00 00:00,1.5
26-09-00 23:00,2.4
26-09-00 22:00,3.2
26-09-00 21:00,5.2
26-09-00 20:00,5.7
26-09-00 19:00,7.8
26-09-00 18:00,9.6
26-09-00 17:00,14.4
26-09-00 16:00,6.4
26-09-00 15:00,5.3
26-09-00 14:00,5.0
26-09-00 13:00,6.0
26-09-00 12:00,6.6
26-09-00 11:00,7.1
26-09-00 10:00,7.1
26-09-00 09:00,7.1
26-09-00 08:00,
26-09-00 07:00,4.7
26-09-00 06:00,3.7
26-09-00 05:00,2.7
26-09-00 04:00,2.1
26-09-00 03:00,2.2
26-09-00 02:00,2.0
26-09-00 01:00,1.3
26-09-00 00:00,1.0
25-09-00 23:00,1.6
25-09-00 22:00,2.2
25-09-00 21:00,3.1
25-09-00 20:00,1.9
25-09-00 19:00,2.2
25-09-00 18:00,3.0
25-09-00 17:00,3.5
25-09-00 16:00,4.4
25-09-00 15:00,5.3
25-09-00 14:00,6.0
25-09-00 13:00,7.4
25-09-00 12:00,6.7
25-09-00 11:00,7.7
25-09-00 10:00,9.2
25-09-00 09:00,
25-09-00 08:00,7.0
25-09-00 07:00,4.5
25-09-00 06:00,4.2
25-09-00 05:00,1.8
25-09-00 04:00,1.5
25-09-00 03:00,1.2
25-09-00 02:00,1.3
25-09-00 01:00,1.1
25-09-00 00:00,1.1
24-09-00 23:00,3.0
24-09-00 22:00,3.2
24-09-00 21:00,3.7
24-09-00 20:00,3.2
24-09-00 19:00,5.0
24-09-00 18:00,6.4
24-09-00 17:00,6.9
24-09-00 16:00,7.0
24-09-00 15:00,8.2
24-09-00 14:00,9.0
24-09-00 13:00,10.4
24-09-00 12:00,12.2
24-09-00 11:00,14.2
24-09-00 10:00,11.0
24-09-00 09:00,
24-09-00 08:00,4.0
24-09-00 07:00,1.6
24-09-00 06:00,1.6
24-09-00 05:00,2.4
24-09-00 04:00,2.4
24-09-00 03:00,1.8
24-09-00 02:00,2.0
24-09-00 01:00,2.1
24-09-00 00:00,3.6
23-09-00 23:00,4.0
23-09-00 22:00,3.7
23-09-00 21:00,4.4
23-09-00 20:00,4.2
23-09-00 19:00,5.0
23-09-00 18:00,4.4
23-09-00 17:00,3.7
23-09-00 16:00,3.9
23-09-00 15:00,5.0
23-09-00 14:00,5.0
23-09-00 13:00,4.1
23-09-00 12:00,5.6
23-09-00 11:00,5.1
23-09-00 10:00,
23-09-00 09:00,3.0
23-09-00 08:00,1.3
23-09-00 07:00,1.9
23-09-00 06:00,1.3
23-09-00 05:00,1.2
23-09-00 04:00,1.2
23-09-00 03:00,1.5
23-09-00 02:00,1.7
23-09-00 01:00,1.7
23-09-00 00:00,1.0
22-09-00 23:00,1.0
22-09-00 22:00,1.0
22-09-00 21:00,1.0
22-09-00 20:00,1.6
22-09-00 19:00,2.2
22-09-00 18:00,3.3
22-09-00 17:00,7.1
22-09-00 16:00,4.5
22-09-00 15:00,2.1
22-09-00 14:00,2.1
22-09-00 13:00,3.8
22-09-00 12:00,3.5
22-09-00 11:00,3.6
22-09-00 10:00,
22-09-00 09:00,2.3
22-09-00 08:00,2.6
22-09-00 07:00,1.9
22-09-00 06:00,2.4
22-09-00 05:00,2.6
22-09-00 04:00,2.7
22-09-00 03:00,2.8
22-09-00 02:00,3.3
22-09-00 01:00,2.3
22-09-00 00:00,1.8
21-09-00 23:00,1.7
21-09-00 22:00,2.6
21-09-00 21:00,2.3
21-09-00 20:00,2.7
21-09-00 19:00,2.0
21-09-00 18:00,2.3
21-09-00 17:00,2.2
21-09-00 16:00,2.9
21-09-00 15:00,4.0
21-09-00 14:00,4.3
21-09-00 13:00,4.3
21-09-00 12:00,4.3
21-09-00 11:00,
21-09-00 10:00,4.4
21-09-00 09:00,4.3
21-09-00 08:00,3.7
21-09-00 07:00,4.3
21-09-00 06:00,3.5
21-09-00 05:00,2.3
21-09-00 04:00,2.2
21-09-00 03:00,1.9
21-09-00 02:00,1.6
21-09-00 01:00,1.9
21-09-00 00:00,3.4
20-09-00 23:00,3.8
20-09-00 22:00,5.0
20-09-00 21:00,4.9
20-09-00 20:00,5.4
20-09-00 19:00,6.5
20-09-00 18:00,7.5
20-09-00 17:00,7.6
20-09-00 16:00,10.1
20-09-00 15:00,9.7
20-09-00 14:00,9.7
20-09-00 13:00,11.3
20-09-00 12:00,12.4
20-09-00 11:00,
20-09-00 10:00,9.2
20-09-00 09:00,7.6
20-09-00 08:00,7.5
20-09-00 07:00,6.1
20-09-00 06:00,4.7
20-09-00 05:00,4.0
20-09-00 04:00,4.0
20-09-00 03:00,4.4
20-09-00 02:00,3.6
20-09-00 01:00,3.4
20-09-00 00:00,3.0
19-09-00 23:00,3.0
19-09-00 22:00,4.9
19-09-00 21:00,6.7
19-09-00 20:00,5.8
19-09-00 19:00,6.3
19-09-00 18:00,8.4
19-09-00 17:00,8.0
19-09-00 16:00,8.0
19-09-00 15:00,9.3
19-09-00 14:00,9.9
19-09-00 13:00,10.8
19-09-00 12:00,
19-09-00 11:00,15.3
19-09-00 10:00,14.7
19-09-00 09:00,13.5
19-09-00 08:00,7.0
19-09-00 07:00,4.9
19-09-00 06:00,3.6
19-09-00 05:00,3.7
19-09-00 04:00,3.0
19-09-00 03:00,3.4
19-09-00 02:00,3.0
19-09-00 01:00,3.1
19-09-00 00:00,2.9
18-09-00 23:00,1.6
18-09-00 22:00,1.9
18-09-00 21:00,2.4
18-09-00 20:00,1.7
18-09-00 19:00,2.2
18-09-00 18:00,2.1
18-09-00 17:00,3.3
18-09-00 16:00,2.6
18-09-00 15:00,2.2
18-09-00 14:00,3.2
18-09-00 13:00,3.3
18-09-00 12:00,
18-09-00 11:00,4.3
18-09-00 10:00,3.7
18-09-00 09:00,2.9
18-09-00 08:00,3.1
18-09-00 07:00,3.6
18-09-00 06:00,3.6
18-09-00 05:00,1.7
18-09-00 04:00,1.0
18-09-00 03:00,1.0
18-09-00 02:00,1.0
18-09-00 01:00,1.0
18-09-00 00:00,1.0
17-09-00 23:00,1.0
17-09-00 22:00,1.0
17-09-00 21:00,1.0
17-09-00 20:00,1.0
17-09-00 19:00,1.3
17-09-00 18:00,1.0
17-09-00 17:00,1.2
