Datum Zeit,Leipzig-West BEN
,µg/m³
01-10-00 00:00,2.0
30-09-00 23:00,1.9
30-09-00 22:00,1.9
30-09-00 21:00,2.3
30-09-00 20:00,2.4
30-09-00 19:00,2.2
30-09-00 18:00,2.0
30-09-00 17:00,1.4
30-09-00 16:00,1.5
30-09-00 15:00,1.2
30-09-00 14:00,1.6
30-09-00 13:00,1.7
30-09-00 12:00,1.8
30-09-00 11:00,1.7
30-09-00 10:00,2.3
30-09-00 09:00,2.8
30-09-00 08:00,2.4
30-09-00 07:00,1.4
30-09-00 06:00,1.1
30-09-00 05:00,1.1
30-09-00 04:00,1.1
30-09-00 03:00,1.1
30-09-00 02:00,1.1
30-09-00 01:00,1.2
30-09-00 00:00,1.3
29-09-00 23:00,
29-09-00 22:00,
29-09-00 21:00,
29-09-00 20:00,
29-09-00 19:00,1.6
29-09-00 18:00,1.7
29-09-00 17:00,1.8
29-09-00 16:00,1.5
29-09-00 15:00,2.2
29-09-00 14:00,1.9
29-09-00 13:00,1.9
29-09-00 12:00,1.8
29-09-00 11:00,2.1
29-09-00 10:00,2.2
29-09-00 09:00,2.8
29-09-00 08:00,4.2
29-09-00 07:00,2.5
29-09-00 06:00,2.1
29-09-00 05:00,2.0
29-09-00 04:00,1.7
29-09-00 03:00,1.6
29-09-00 02:00,1.6
29-09-00 01:00,1.7
29-09-00 00:00,1.9
28-09-00 23:00,1.9
28-09-00 22:00,1.9
28-09-00 21:00,1.8
28-09-00 20:00,1.7
28-09-00 19:00,1.4
28-09-00 18:00,0.9
28-09-00 17:00,1.1
28-09-00 16:00,1.0
28-09-00 15:00,1.1
28-09-00 14:00,1.2
28-09-00 13:00,1.3
28-09-00 12:00,1.7
28-09-00 11:00,1.6
28-09-00 10:00,1.9
28-09-00 09:00,3.4
28-09-00 08:00,4.2
28-09-00 07:00,3.7
28-09-00 06:00,3.0
28-09-00 05:00,2.1
28-09-00 04:00,0.9
28-09-00 03:00,0.9
28-09-00 02:00,1.0
28-09-00 01:00,1.1
28-09-00 00:00,1.2
27-09-00 23:00,1.3
27-09-00 22:00,1.2
27-09-00 21:00,1.7
27-09-00 20:00,1.9
27-09-00 19:00,1.8
27-09-00 18:00,1.8
27-09-00 17:00,1.5
27-09-00 16:00,1.3
27-09-00 15:00,1.5
27-09-00 14:00,1.2
27-09-00 13:00,1.2
27-09-00 12:00,1.4
27-09-00 11:00,
27-09-00 10:00,
27-09-00 09:00,
27-09-00 08:00,
27-09-00 07:00,
27-09-00 06:00,2.4
27-09-00 05:00,1.7
27-09-00 04:00,2.3
27-09-00 03:00,1.9
27-09-00 02:00,1.4
27-09-00 01:00,1.7
27-09-00 00:00,1.9
26-09-00 23:00,2.0
26-09-00 22:00,2.2
26-09-00 21:00,2.3
26-09-00 20:00,3.2
26-09-00 19:00,1.9
26-09-00 18:00,1.7
26-09-00 17:00,1.8
26-09-00 16:00,2.2
26-09-00 15:00,3.1
26-09-00 14:00,5.1
26-09-00 13:00,4.5
26-09-00 12:00,2.8
26-09-00 11:00,3.1
26-09-00 10:00,2.8
26-09-00 09:00,3.9
26-09-00 08:00,4.0
26-09-00 07:00,3.7
26-09-00 06:00,3.1
26-09-00 05:00,1.9
26-09-00 04:00,1.1
26-09-00 03:00,1.1
26-09-00 02:00,1.1
