Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-09-00,43
29-09-00,52
28-09-00,39
27-09-00,46
26-09-00,39
25-09-00,34
24-09-00,27
23-09-00,29
22-09-00,44
21-09-00,22
20-09-00,27
19-09-00,22
18-09-00,20
17-09-00,28
16-09-00,31
15-09-00,39
14-09-00,52
13-09-00,49
12-09-00,40
11-09-00,42
10-09-00,35
09-09-00,35
08-09-00,32
07-09-00,28
06-09-00,28
05-09-00,27
04-09-00,28
03-09-00,12
02-09-00,14
01-09-00,41

