Datum Zeit,Bautzen NO2
,µg/m³
01-10-00 00:00,8
30-09-00 23:00,9
30-09-00 22:00,10
30-09-00 21:00,
30-09-00 20:00,10
30-09-00 19:00,12
30-09-00 18:00,13
30-09-00 17:00,9
30-09-00 16:00,8
30-09-00 15:00,9
30-09-00 14:00,9
30-09-00 13:00,8
30-09-00 12:00,9
30-09-00 11:00,10
30-09-00 10:00,11
30-09-00 09:00,12
30-09-00 08:00,17
30-09-00 07:00,11
30-09-00 06:00,10
30-09-00 05:00,13
30-09-00 04:00,10
30-09-00 03:00,10
30-09-00 02:00,11
30-09-00 01:00,11
30-09-00 00:00,10
29-09-00 23:00,19
29-09-00 22:00,
29-09-00 21:00,21
29-09-00 20:00,16
29-09-00 19:00,23
29-09-00 18:00,15
29-09-00 17:00,12
29-09-00 16:00,13
29-09-00 15:00,13
29-09-00 14:00,13
29-09-00 13:00,12
29-09-00 12:00,11
29-09-00 11:00,14
29-09-00 10:00,16
29-09-00 09:00,15
29-09-00 08:00,17
29-09-00 07:00,47
29-09-00 06:00,18
29-09-00 05:00,19
29-09-00 04:00,11
29-09-00 03:00,9
29-09-00 02:00,8
29-09-00 01:00,9
29-09-00 00:00,9
28-09-00 23:00,10
28-09-00 22:00,
28-09-00 21:00,11
28-09-00 20:00,10
28-09-00 19:00,11
28-09-00 18:00,12
28-09-00 17:00,12
28-09-00 16:00,11
28-09-00 15:00,11
28-09-00 14:00,9
28-09-00 13:00,9
28-09-00 12:00,9
28-09-00 11:00,11
28-09-00 10:00,14
28-09-00 09:00,14
28-09-00 08:00,14
28-09-00 07:00,20
28-09-00 06:00,32
28-09-00 05:00,27
28-09-00 04:00,14
28-09-00 03:00,12
28-09-00 02:00,11
28-09-00 01:00,12
28-09-00 00:00,14
27-09-00 23:00,
27-09-00 22:00,17
27-09-00 21:00,20
27-09-00 20:00,20
27-09-00 19:00,18
27-09-00 18:00,15
27-09-00 17:00,13
27-09-00 16:00,11
27-09-00 15:00,10
27-09-00 14:00,11
27-09-00 13:00,10
27-09-00 12:00,10
27-09-00 11:00,13
27-09-00 10:00,15
27-09-00 09:00,16
27-09-00 08:00,14
27-09-00 07:00,19
27-09-00 06:00,15
27-09-00 05:00,14
27-09-00 04:00,12
27-09-00 03:00,10
27-09-00 02:00,10
27-09-00 01:00,11
27-09-00 00:00,14
26-09-00 23:00,
26-09-00 22:00,16
26-09-00 21:00,22
26-09-00 20:00,21
26-09-00 19:00,25
26-09-00 18:00,23
26-09-00 17:00,15
26-09-00 16:00,18
26-09-00 15:00,11
26-09-00 14:00,15
26-09-00 13:00,15
26-09-00 12:00,16
26-09-00 11:00,21
26-09-00 10:00,23
26-09-00 09:00,29
26-09-00 08:00,35
26-09-00 07:00,35
26-09-00 06:00,46
26-09-00 05:00,29
26-09-00 04:00,20
26-09-00 03:00,15
26-09-00 02:00,13
26-09-00 01:00,15
26-09-00 00:00,
25-09-00 23:00,15
25-09-00 22:00,15
25-09-00 21:00,16
25-09-00 20:00,19
25-09-00 19:00,24
25-09-00 18:00,32
25-09-00 17:00,23
25-09-00 16:00,17
25-09-00 15:00,9
25-09-00 14:00,9
25-09-00 13:00,9
25-09-00 12:00,8
25-09-00 11:00,8
25-09-00 10:00,9
25-09-00 09:00,9
25-09-00 08:00,26
25-09-00 07:00,66
25-09-00 06:00,69
25-09-00 05:00,54
25-09-00 04:00,38
25-09-00 03:00,33
25-09-00 02:00,30
25-09-00 01:00,23
25-09-00 00:00,
24-09-00 23:00,26
24-09-00 22:00,41
24-09-00 21:00,42
24-09-00 20:00,47
24-09-00 19:00,33
24-09-00 18:00,27
24-09-00 17:00,17
24-09-00 16:00,14
24-09-00 15:00,15
24-09-00 14:00,16
24-09-00 13:00,14
24-09-00 12:00,13
24-09-00 11:00,12
24-09-00 10:00,14
24-09-00 09:00,14
24-09-00 08:00,21
24-09-00 07:00,21
24-09-00 06:00,19
24-09-00 05:00,23
24-09-00 04:00,25
24-09-00 03:00,26
24-09-00 02:00,31
24-09-00 01:00,
24-09-00 00:00,32
23-09-00 23:00,44
23-09-00 22:00,39
23-09-00 21:00,25
23-09-00 20:00,30
23-09-00 19:00,24
23-09-00 18:00,18
23-09-00 17:00,16
23-09-00 16:00,13
23-09-00 15:00,14
23-09-00 14:00,14
23-09-00 13:00,12
23-09-00 12:00,11
23-09-00 11:00,16
23-09-00 10:00,20
23-09-00 09:00,25
23-09-00 08:00,32
23-09-00 07:00,34
23-09-00 06:00,36
23-09-00 05:00,29
23-09-00 04:00,34
23-09-00 03:00,35
23-09-00 02:00,40
23-09-00 01:00,
23-09-00 00:00,41
22-09-00 23:00,52
22-09-00 22:00,55
22-09-00 21:00,56
22-09-00 20:00,62
22-09-00 19:00,59
22-09-00 18:00,41
22-09-00 17:00,55
22-09-00 16:00,47
22-09-00 15:00,35
22-09-00 14:00,24
22-09-00 13:00,19
22-09-00 12:00,18
22-09-00 11:00,22
22-09-00 10:00,26
22-09-00 09:00,26
22-09-00 08:00,34
22-09-00 07:00,34
22-09-00 06:00,35
22-09-00 05:00,26
22-09-00 04:00,19
22-09-00 03:00,16
22-09-00 02:00,
22-09-00 01:00,12
22-09-00 00:00,15
21-09-00 23:00,17
21-09-00 22:00,19
21-09-00 21:00,20
21-09-00 20:00,21
21-09-00 19:00,24
21-09-00 18:00,28
21-09-00 17:00,32
21-09-00 16:00,33
21-09-00 15:00,30
21-09-00 14:00,29
21-09-00 13:00,31
21-09-00 12:00,24
21-09-00 11:00,26
21-09-00 10:00,24
21-09-00 09:00,23
21-09-00 08:00,27
21-09-00 07:00,30
21-09-00 06:00,35
21-09-00 05:00,20
21-09-00 04:00,15
21-09-00 03:00,11
21-09-00 02:00,
21-09-00 01:00,9
21-09-00 00:00,8
20-09-00 23:00,9
20-09-00 22:00,11
20-09-00 21:00,15
20-09-00 20:00,16
20-09-00 19:00,19
20-09-00 18:00,21
20-09-00 17:00,20
20-09-00 16:00,19
20-09-00 15:00,21
20-09-00 14:00,19
20-09-00 13:00,19
20-09-00 12:00,18
20-09-00 11:00,19
20-09-00 10:00,20
20-09-00 09:00,28
20-09-00 08:00,24
20-09-00 07:00,32
20-09-00 06:00,34
20-09-00 05:00,25
20-09-00 04:00,20
20-09-00 03:00,
20-09-00 02:00,16
20-09-00 01:00,15
20-09-00 00:00,17
19-09-00 23:00,18
19-09-00 22:00,20
19-09-00 21:00,22
19-09-00 20:00,26
19-09-00 19:00,25
19-09-00 18:00,24
19-09-00 17:00,23
19-09-00 16:00,25
19-09-00 15:00,25
19-09-00 14:00,22
19-09-00 13:00,19
19-09-00 12:00,19
19-09-00 11:00,22
19-09-00 10:00,23
19-09-00 09:00,21
19-09-00 08:00,28
19-09-00 07:00,40
19-09-00 06:00,46
19-09-00 05:00,34
19-09-00 04:00,23
19-09-00 03:00,
19-09-00 02:00,15
19-09-00 01:00,13
19-09-00 00:00,13
18-09-00 23:00,15
18-09-00 22:00,19
18-09-00 21:00,25
18-09-00 20:00,31
18-09-00 19:00,29
18-09-00 18:00,23
18-09-00 17:00,20
18-09-00 16:00,22
18-09-00 15:00,22
18-09-00 14:00,19
18-09-00 13:00,24
18-09-00 12:00,20
18-09-00 11:00,21
18-09-00 10:00,19
18-09-00 09:00,16
18-09-00 08:00,25
18-09-00 07:00,22
18-09-00 06:00,26
18-09-00 05:00,18
18-09-00 04:00,
18-09-00 03:00,9
18-09-00 02:00,10
18-09-00 01:00,9
18-09-00 00:00,9
17-09-00 23:00,12
17-09-00 22:00,13
17-09-00 21:00,12
17-09-00 20:00,15
17-09-00 19:00,18
17-09-00 18:00,19
17-09-00 17:00,18
17-09-00 16:00,15
17-09-00 15:00,13
17-09-00 14:00,10
17-09-00 13:00,10
17-09-00 12:00,12
17-09-00 11:00,13
17-09-00 10:00,17
17-09-00 09:00,21
17-09-00 08:00,16
17-09-00 07:00,21
17-09-00 06:00,20
17-09-00 05:00,20
17-09-00 04:00,
17-09-00 03:00,20
17-09-00 02:00,13
17-09-00 01:00,22
17-09-00 00:00,38
16-09-00 23:00,34
16-09-00 22:00,28
16-09-00 21:00,22
16-09-00 20:00,21
16-09-00 19:00,25
16-09-00 18:00,23
16-09-00 17:00,19
16-09-00 16:00,17
16-09-00 15:00,11
16-09-00 14:00,10
16-09-00 13:00,14
16-09-00 12:00,18
16-09-00 11:00,25
16-09-00 10:00,21
16-09-00 09:00,14
16-09-00 08:00,18
16-09-00 07:00,15
16-09-00 06:00,15
16-09-00 05:00,
16-09-00 04:00,10
16-09-00 03:00,8
16-09-00 02:00,9
16-09-00 01:00,9
16-09-00 00:00,12
15-09-00 23:00,16
15-09-00 22:00,29
15-09-00 21:00,27
15-09-00 20:00,32
15-09-00 19:00,30
15-09-00 18:00,23
15-09-00 17:00,22
15-09-00 16:00,22
15-09-00 15:00,18
15-09-00 14:00,18
15-09-00 13:00,19
15-09-00 12:00,18
15-09-00 11:00,23
15-09-00 10:00,18
15-09-00 09:00,20
15-09-00 08:00,21
15-09-00 07:00,31
15-09-00 06:00,46
15-09-00 05:00,
15-09-00 04:00,34
15-09-00 03:00,28
15-09-00 02:00,28
15-09-00 01:00,22
15-09-00 00:00,30
14-09-00 23:00,45
14-09-00 22:00,51
14-09-00 21:00,55
14-09-00 20:00,74
14-09-00 19:00,45
14-09-00 18:00,34
14-09-00 17:00,32
14-09-00 16:00,26
14-09-00 15:00,30
14-09-00 14:00,30
14-09-00 13:00,27
14-09-00 12:00,25
14-09-00 11:00,20
14-09-00 10:00,30
14-09-00 09:00,35
14-09-00 08:00,49
14-09-00 07:00,58
14-09-00 06:00,
14-09-00 05:00,43
14-09-00 04:00,25
14-09-00 03:00,15
14-09-00 02:00,22
14-09-00 01:00,19
14-09-00 00:00,19
13-09-00 23:00,20
13-09-00 22:00,19
13-09-00 21:00,30
13-09-00 20:00,42
13-09-00 19:00,39
13-09-00 18:00,43
13-09-00 17:00,39
13-09-00 16:00,33
13-09-00 15:00,30
13-09-00 14:00,32
13-09-00 13:00,30
13-09-00 12:00,37
13-09-00 11:00,35
13-09-00 10:00,33
13-09-00 09:00,31
13-09-00 08:00,28
13-09-00 07:00,27
13-09-00 06:00,
13-09-00 05:00,18
13-09-00 04:00,14
13-09-00 03:00,13
13-09-00 02:00,10
13-09-00 01:00,10
13-09-00 00:00,7
12-09-00 23:00,8
12-09-00 22:00,8
12-09-00 21:00,10
12-09-00 20:00,14
12-09-00 19:00,28
12-09-00 18:00,16
12-09-00 17:00,11
12-09-00 16:00,13
12-09-00 15:00,16
12-09-00 14:00,15
12-09-00 13:00,20
12-09-00 12:00,18
12-09-00 11:00,19
12-09-00 10:00,14
12-09-00 09:00,16
12-09-00 08:00,24
12-09-00 07:00,
12-09-00 06:00,37
12-09-00 05:00,27
12-09-00 04:00,24
12-09-00 03:00,23
12-09-00 02:00,15
12-09-00 01:00,10
12-09-00 00:00,9
11-09-00 23:00,13
11-09-00 22:00,21
11-09-00 21:00,22
11-09-00 20:00,22
11-09-00 19:00,20
11-09-00 18:00,22
11-09-00 17:00,18
11-09-00 16:00,20
11-09-00 15:00,21
11-09-00 14:00,24
11-09-00 13:00,32
11-09-00 12:00,22
11-09-00 11:00,20
11-09-00 10:00,38
11-09-00 09:00,43
11-09-00 08:00,48
11-09-00 07:00,
11-09-00 06:00,38
11-09-00 05:00,31
11-09-00 04:00,33
11-09-00 03:00,27
11-09-00 02:00,30
11-09-00 01:00,29
11-09-00 00:00,32
10-09-00 23:00,45
10-09-00 22:00,51
10-09-00 21:00,46
10-09-00 20:00,41
10-09-00 19:00,36
10-09-00 18:00,19
10-09-00 17:00,11
10-09-00 16:00,13
10-09-00 15:00,10
10-09-00 14:00,10
10-09-00 13:00,9
10-09-00 12:00,12
10-09-00 11:00,11
10-09-00 10:00,12
10-09-00 09:00,14
10-09-00 08:00,
10-09-00 07:00,15
10-09-00 06:00,17
10-09-00 05:00,20
10-09-00 04:00,26
10-09-00 03:00,19
10-09-00 02:00,27
10-09-00 01:00,26
10-09-00 00:00,22
09-09-00 23:00,37
09-09-00 22:00,33
09-09-00 21:00,63
09-09-00 20:00,48
09-09-00 19:00,42
09-09-00 18:00,25
09-09-00 17:00,27
09-09-00 16:00,19
09-09-00 15:00,15
09-09-00 14:00,15
09-09-00 13:00,12
09-09-00 12:00,11
09-09-00 11:00,12
09-09-00 10:00,17
09-09-00 09:00,22
09-09-00 08:00,
09-09-00 07:00,25
09-09-00 06:00,21
09-09-00 05:00,13
09-09-00 04:00,12
09-09-00 03:00,14
09-09-00 02:00,15
09-09-00 01:00,15
09-09-00 00:00,17
08-09-00 23:00,28
08-09-00 22:00,32
08-09-00 21:00,33
08-09-00 20:00,33
08-09-00 19:00,29
08-09-00 18:00,33
08-09-00 17:00,19
08-09-00 16:00,23
08-09-00 15:00,22
08-09-00 14:00,24
08-09-00 13:00,27
08-09-00 12:00,22
08-09-00 11:00,19
08-09-00 10:00,22
08-09-00 09:00,
08-09-00 08:00,25
08-09-00 07:00,36
08-09-00 06:00,41
