Datum Zeit,Leipzig-West SO2
,µg/m³
01-10-00 00:00,2.9
30-09-00 23:00,5.1
30-09-00 22:00,5.8
30-09-00 21:00,6.8
30-09-00 20:00,
30-09-00 19:00,9.1
30-09-00 18:00,9.7
30-09-00 17:00,9.7
30-09-00 16:00,11.8
30-09-00 15:00,11.9
30-09-00 14:00,10.6
30-09-00 13:00,11.9
30-09-00 12:00,12.2
30-09-00 11:00,12.8
30-09-00 10:00,13.5
30-09-00 09:00,7.9
30-09-00 08:00,4.9
30-09-00 07:00,3.9
30-09-00 06:00,5.5
30-09-00 05:00,4.8
30-09-00 04:00,6.0
30-09-00 03:00,5.5
30-09-00 02:00,5.3
30-09-00 01:00,5.2
30-09-00 00:00,6.8
29-09-00 23:00,6.1
29-09-00 22:00,7.5
29-09-00 21:00,8.1
29-09-00 20:00,
29-09-00 19:00,13.2
29-09-00 18:00,12.2
29-09-00 17:00,11.9
29-09-00 16:00,11.5
29-09-00 15:00,14.9
29-09-00 14:00,15.2
29-09-00 13:00,15.8
29-09-00 12:00,17.7
29-09-00 11:00,18.6
29-09-00 10:00,16.9
29-09-00 09:00,
29-09-00 08:00,8.9
29-09-00 07:00,4.6
29-09-00 06:00,5.4
29-09-00 05:00,13.0
29-09-00 04:00,22.6
29-09-00 03:00,19.5
29-09-00 02:00,38.0
29-09-00 01:00,42.5
29-09-00 00:00,38.0
28-09-00 23:00,35.6
28-09-00 22:00,13.4
28-09-00 21:00,3.6
28-09-00 20:00,3.5
28-09-00 19:00,1.2
28-09-00 18:00,1.0
28-09-00 17:00,1.5
28-09-00 16:00,1.7
28-09-00 15:00,1.3
28-09-00 14:00,2.4
28-09-00 13:00,3.5
28-09-00 12:00,2.1
28-09-00 11:00,3.6
28-09-00 10:00,
28-09-00 09:00,2.3
28-09-00 08:00,1.7
28-09-00 07:00,1.0
28-09-00 06:00,2.2
28-09-00 05:00,1.0
28-09-00 04:00,1.0
28-09-00 03:00,1.0
28-09-00 02:00,1.0
28-09-00 01:00,1.1
28-09-00 00:00,1.1
27-09-00 23:00,1.1
27-09-00 22:00,1.4
27-09-00 21:00,2.3
27-09-00 20:00,2.7
