Datum Zeit,Collmberg O3
,µg/m³
01-10-00 00:00,70
30-09-00 23:00,73
30-09-00 22:00,75
30-09-00 21:00,80
30-09-00 20:00,83
30-09-00 19:00,88
30-09-00 18:00,92
30-09-00 17:00,100
30-09-00 16:00,104
30-09-00 15:00,106
30-09-00 14:00,103
30-09-00 13:00,98
30-09-00 12:00,91
30-09-00 11:00,80
30-09-00 10:00,59
30-09-00 09:00,44
30-09-00 08:00,56
30-09-00 07:00,
30-09-00 06:00,64
30-09-00 05:00,69
30-09-00 04:00,72
30-09-00 03:00,74
30-09-00 02:00,74
30-09-00 01:00,75
30-09-00 00:00,75
29-09-00 23:00,76
29-09-00 22:00,79
29-09-00 21:00,82
29-09-00 20:00,88
29-09-00 19:00,94
29-09-00 18:00,103
29-09-00 17:00,108
29-09-00 16:00,111
29-09-00 15:00,113
29-09-00 14:00,109
29-09-00 13:00,99
29-09-00 12:00,85
29-09-00 11:00,62
29-09-00 10:00,49
29-09-00 09:00,43
29-09-00 08:00,
29-09-00 07:00,
29-09-00 06:00,
29-09-00 05:00,
29-09-00 04:00,
29-09-00 03:00,
29-09-00 02:00,
29-09-00 01:00,
29-09-00 00:00,
28-09-00 23:00,
28-09-00 22:00,
28-09-00 21:00,
28-09-00 20:00,
28-09-00 19:00,59
28-09-00 18:00,58
28-09-00 17:00,61
28-09-00 16:00,69
28-09-00 15:00,67
28-09-00 14:00,63
28-09-00 13:00,56
28-09-00 12:00,49
28-09-00 11:00,36
28-09-00 10:00,16
28-09-00 09:00,30
28-09-00 08:00,38
28-09-00 07:00,47
28-09-00 06:00,47
28-09-00 05:00,38
28-09-00 04:00,36
28-09-00 03:00,
28-09-00 02:00,36
28-09-00 01:00,42
28-09-00 00:00,45
27-09-00 23:00,56
27-09-00 22:00,67
27-09-00 21:00,85
27-09-00 20:00,79
27-09-00 19:00,75
27-09-00 18:00,80
27-09-00 17:00,89
27-09-00 16:00,93
27-09-00 15:00,98
27-09-00 14:00,93
27-09-00 13:00,75
27-09-00 12:00,68
27-09-00 11:00,60
27-09-00 10:00,50
27-09-00 09:00,39
27-09-00 08:00,41
27-09-00 07:00,42
27-09-00 06:00,34
27-09-00 05:00,34
27-09-00 04:00,
27-09-00 03:00,35
27-09-00 02:00,32
27-09-00 01:00,33
27-09-00 00:00,36
26-09-00 23:00,43
26-09-00 22:00,42
26-09-00 21:00,41
26-09-00 20:00,49
26-09-00 19:00,49
26-09-00 18:00,43
26-09-00 17:00,38
26-09-00 16:00,42
26-09-00 15:00,52
26-09-00 14:00,57
26-09-00 13:00,51
26-09-00 12:00,36
26-09-00 11:00,20
26-09-00 10:00,36
26-09-00 09:00,32
26-09-00 08:00,37
26-09-00 07:00,29
26-09-00 06:00,31
26-09-00 05:00,29
26-09-00 04:00,
26-09-00 03:00,20
26-09-00 02:00,23
26-09-00 01:00,22
26-09-00 00:00,19
25-09-00 23:00,16
25-09-00 22:00,13
25-09-00 21:00,16
25-09-00 20:00,19
25-09-00 19:00,30
25-09-00 18:00,42
25-09-00 17:00,63
25-09-00 16:00,69
25-09-00 15:00,76
25-09-00 14:00,72
25-09-00 13:00,62
25-09-00 12:00,55
