Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-09-00,24.19
29-09-00,
28-09-00,33.92
27-09-00,
26-09-00,34.24
25-09-00,
24-09-00,15.97
23-09-00,
22-09-00,4.01
21-09-00,
20-09-00,15.03
19-09-00,
18-09-00,6.99
17-09-00,
16-09-00,5.13
15-09-00,
14-09-00,8.31
13-09-00,
12-09-00,16.10
11-09-00,
10-09-00,10.68
09-09-00,
08-09-00,5.89
07-09-00,
06-09-00,8.67
05-09-00,
04-09-00,0.85
03-09-00,
02-09-00,4.25
01-09-00,

