Datum Zeit,Freiberg SO2
,µg/m³
01-10-00 00:00,
30-09-00 23:00,7.0
30-09-00 22:00,8.7
30-09-00 21:00,9.1
30-09-00 20:00,8.3
30-09-00 19:00,7.9
30-09-00 18:00,9.1
30-09-00 17:00,10.7
30-09-00 16:00,12.0
30-09-00 15:00,12.0
30-09-00 14:00,11.6
30-09-00 13:00,14.8
30-09-00 12:00,16.3
30-09-00 11:00,15.3
30-09-00 10:00,
30-09-00 09:00,15.6
30-09-00 08:00,14.4
30-09-00 07:00,10.5
30-09-00 06:00,10.2
30-09-00 05:00,9.0
30-09-00 04:00,8.2
30-09-00 03:00,7.4
30-09-00 02:00,8.1
30-09-00 01:00,8.7
30-09-00 00:00,8.9
29-09-00 23:00,11.7
29-09-00 22:00,12.9
29-09-00 21:00,12.9
29-09-00 20:00,12.6
29-09-00 19:00,12.1
29-09-00 18:00,12.4
29-09-00 17:00,16.1
29-09-00 16:00,17.0
29-09-00 15:00,15.6
29-09-00 14:00,16.7
29-09-00 13:00,20.1
29-09-00 12:00,19.2
29-09-00 11:00,17.4
29-09-00 10:00,
29-09-00 09:00,24.7
29-09-00 08:00,30.0
29-09-00 07:00,31.3
29-09-00 06:00,33.6
29-09-00 05:00,32.0
29-09-00 04:00,29.3
29-09-00 03:00,24.7
29-09-00 02:00,23.8
29-09-00 01:00,15.5
29-09-00 00:00,28.6
28-09-00 23:00,21.7
28-09-00 22:00,18.4
28-09-00 21:00,20.5
28-09-00 20:00,20.2
28-09-00 19:00,14.3
28-09-00 18:00,15.0
28-09-00 17:00,22.6
28-09-00 16:00,17.3
28-09-00 15:00,16.8
28-09-00 14:00,22.3
28-09-00 13:00,41.2
28-09-00 12:00,37.0
28-09-00 11:00,
28-09-00 10:00,45.8
28-09-00 09:00,54.0
28-09-00 08:00,51.1
28-09-00 07:00,29.2
28-09-00 06:00,37.4
28-09-00 05:00,40.1
28-09-00 04:00,25.3
28-09-00 03:00,15.9
28-09-00 02:00,17.0
28-09-00 01:00,38.5
28-09-00 00:00,97.5
27-09-00 23:00,119.9
27-09-00 22:00,48.2
27-09-00 21:00,25.7
27-09-00 20:00,28.4
27-09-00 19:00,41.1
27-09-00 18:00,37.5
27-09-00 17:00,41.1
27-09-00 16:00,34.3
27-09-00 15:00,21.6
27-09-00 14:00,20.4
27-09-00 13:00,27.6
27-09-00 12:00,32.6
27-09-00 11:00,
27-09-00 10:00,18.5
27-09-00 09:00,16.8
27-09-00 08:00,65.1
27-09-00 07:00,51.6
27-09-00 06:00,40.2
27-09-00 05:00,27.4
27-09-00 04:00,15.4
27-09-00 03:00,17.0
27-09-00 02:00,17.0
27-09-00 01:00,15.8
27-09-00 00:00,21.6
26-09-00 23:00,32.9
26-09-00 22:00,27.2
26-09-00 21:00,19.6
26-09-00 20:00,16.9
26-09-00 19:00,38.4
26-09-00 18:00,58.1
26-09-00 17:00,35.9
26-09-00 16:00,20.7
26-09-00 15:00,10.7
26-09-00 14:00,24.4
26-09-00 13:00,35.4
26-09-00 12:00,
26-09-00 11:00,70.7
26-09-00 10:00,61.5
26-09-00 09:00,16.4
26-09-00 08:00,4.5
26-09-00 07:00,4.4
26-09-00 06:00,2.9
26-09-00 05:00,1.6
26-09-00 04:00,1.9
26-09-00 03:00,2.8
26-09-00 02:00,3.9
26-09-00 01:00,3.5
26-09-00 00:00,5.9
25-09-00 23:00,5.9
25-09-00 22:00,7.1
25-09-00 21:00,8.4
25-09-00 20:00,11.4
25-09-00 19:00,11.9
25-09-00 18:00,13.3
25-09-00 17:00,10.6
25-09-00 16:00,14.2
25-09-00 15:00,18.9
25-09-00 14:00,20.8
25-09-00 13:00,19.6
25-09-00 12:00,
25-09-00 11:00,21.1
25-09-00 10:00,17.8
25-09-00 09:00,11.7
25-09-00 08:00,8.9
25-09-00 07:00,6.8
25-09-00 06:00,3.5
25-09-00 05:00,2.6
25-09-00 04:00,2.1
25-09-00 03:00,2.2
25-09-00 02:00,1.0
25-09-00 01:00,1.7
25-09-00 00:00,3.5
24-09-00 23:00,6.9
24-09-00 22:00,4.0
24-09-00 21:00,5.1
24-09-00 20:00,6.8
24-09-00 19:00,7.9
24-09-00 18:00,7.5
24-09-00 17:00,14.5
24-09-00 16:00,15.0
24-09-00 15:00,10.5
24-09-00 14:00,10.1
24-09-00 13:00,
24-09-00 12:00,
24-09-00 11:00,
24-09-00 10:00,
24-09-00 09:00,
24-09-00 08:00,
24-09-00 07:00,
24-09-00 06:00,
24-09-00 05:00,
24-09-00 04:00,
24-09-00 03:00,
24-09-00 02:00,
24-09-00 01:00,
24-09-00 00:00,
23-09-00 23:00,
23-09-00 22:00,
23-09-00 21:00,
23-09-00 20:00,
23-09-00 19:00,
23-09-00 18:00,
23-09-00 17:00,
23-09-00 16:00,
23-09-00 15:00,
23-09-00 14:00,
23-09-00 13:00,
23-09-00 12:00,5.8
23-09-00 11:00,5.9
23-09-00 10:00,5.8
23-09-00 09:00,8.6
23-09-00 08:00,5.7
23-09-00 07:00,4.2
23-09-00 06:00,3.9
23-09-00 05:00,3.3
23-09-00 04:00,2.8
23-09-00 03:00,3.0
23-09-00 02:00,2.6
23-09-00 01:00,2.6
23-09-00 00:00,3.6
22-09-00 23:00,3.7
22-09-00 22:00,5.1
22-09-00 21:00,5.7
22-09-00 20:00,7.0
22-09-00 19:00,7.7
22-09-00 18:00,9.2
22-09-00 17:00,11.4
22-09-00 16:00,12.4
22-09-00 15:00,10.3
22-09-00 14:00,
22-09-00 13:00,10.1
22-09-00 12:00,9.1
22-09-00 11:00,7.6
22-09-00 10:00,7.3
22-09-00 09:00,5.3
22-09-00 08:00,4.0
22-09-00 07:00,4.1
22-09-00 06:00,5.0
22-09-00 05:00,6.4
22-09-00 04:00,6.6
22-09-00 03:00,5.0
22-09-00 02:00,4.4
22-09-00 01:00,4.1
22-09-00 00:00,5.1
21-09-00 23:00,4.9
21-09-00 22:00,5.4
21-09-00 21:00,4.5
21-09-00 20:00,4.6
21-09-00 19:00,4.9
21-09-00 18:00,4.6
21-09-00 17:00,6.8
21-09-00 16:00,5.6
21-09-00 15:00,7.0
21-09-00 14:00,
21-09-00 13:00,10.1
21-09-00 12:00,9.0
21-09-00 11:00,9.5
21-09-00 10:00,9.5
21-09-00 09:00,11.7
21-09-00 08:00,13.8
21-09-00 07:00,14.5
21-09-00 06:00,17.3
21-09-00 05:00,11.0
21-09-00 04:00,8.5
21-09-00 03:00,9.8
21-09-00 02:00,11.2
21-09-00 01:00,12.1
21-09-00 00:00,10.3
20-09-00 23:00,10.3
20-09-00 22:00,10.6
20-09-00 21:00,9.1
20-09-00 20:00,6.8
20-09-00 19:00,6.5
20-09-00 18:00,8.4
20-09-00 17:00,7.2
20-09-00 16:00,6.7
20-09-00 15:00,
20-09-00 14:00,
20-09-00 13:00,10.5
20-09-00 12:00,8.8
20-09-00 11:00,10.7
20-09-00 10:00,9.6
20-09-00 09:00,10.8
20-09-00 08:00,10.1
20-09-00 07:00,8.3
20-09-00 06:00,7.3
20-09-00 05:00,5.2
20-09-00 04:00,3.0
20-09-00 03:00,3.4
20-09-00 02:00,3.0
20-09-00 01:00,
20-09-00 00:00,4.3
19-09-00 23:00,4.4
19-09-00 22:00,5.3
19-09-00 21:00,5.4
19-09-00 20:00,7.8
19-09-00 19:00,10.5
19-09-00 18:00,14.9
19-09-00 17:00,8.1
19-09-00 16:00,17.8
19-09-00 15:00,17.4
19-09-00 14:00,15.9
19-09-00 13:00,25.8
19-09-00 12:00,20.0
19-09-00 11:00,26.5
19-09-00 10:00,38.9
