Datum Zeit,Freiberg O3
,µg/m³
01-10-00 00:00,82
30-09-00 23:00,86
30-09-00 22:00,84
30-09-00 21:00,48
30-09-00 20:00,42
30-09-00 19:00,57
30-09-00 18:00,80
30-09-00 17:00,107
30-09-00 16:00,108
30-09-00 15:00,116
30-09-00 14:00,107
30-09-00 13:00,99
30-09-00 12:00,89
30-09-00 11:00,84
30-09-00 10:00,71
30-09-00 09:00,65
30-09-00 08:00,69
30-09-00 07:00,64
30-09-00 06:00,72
30-09-00 05:00,76
30-09-00 04:00,
30-09-00 03:00,90
30-09-00 02:00,89
30-09-00 01:00,92
30-09-00 00:00,97
29-09-00 23:00,97
29-09-00 22:00,93
29-09-00 21:00,99
29-09-00 20:00,91
29-09-00 19:00,77
29-09-00 18:00,87
29-09-00 17:00,95
29-09-00 16:00,110
29-09-00 15:00,102
29-09-00 14:00,101
29-09-00 13:00,95
29-09-00 12:00,88
29-09-00 11:00,80
29-09-00 10:00,80
29-09-00 09:00,63
29-09-00 08:00,63
29-09-00 07:00,55
29-09-00 06:00,58
29-09-00 05:00,
29-09-00 04:00,84
29-09-00 03:00,91
29-09-00 02:00,95
29-09-00 01:00,96
29-09-00 00:00,79
28-09-00 23:00,64
28-09-00 22:00,65
28-09-00 21:00,76
28-09-00 20:00,81
28-09-00 19:00,72
28-09-00 18:00,54
28-09-00 17:00,62
28-09-00 16:00,73
28-09-00 15:00,77
28-09-00 14:00,67
28-09-00 13:00,61
28-09-00 12:00,52
28-09-00 11:00,45
28-09-00 10:00,30
28-09-00 09:00,19
28-09-00 08:00,9
28-09-00 07:00,1
28-09-00 06:00,7
28-09-00 05:00,
28-09-00 04:00,29
28-09-00 03:00,36
28-09-00 02:00,31
28-09-00 01:00,29
28-09-00 00:00,13
27-09-00 23:00,2
27-09-00 22:00,12
27-09-00 21:00,23
27-09-00 20:00,20
27-09-00 19:00,22
27-09-00 18:00,19
27-09-00 17:00,33
27-09-00 16:00,46
27-09-00 15:00,67
27-09-00 14:00,58
27-09-00 13:00,56
27-09-00 12:00,56
27-09-00 11:00,45
27-09-00 10:00,47
27-09-00 09:00,32
27-09-00 08:00,17
27-09-00 07:00,4
27-09-00 06:00,
27-09-00 05:00,17
27-09-00 04:00,33
27-09-00 03:00,34
27-09-00 02:00,31
27-09-00 01:00,26
27-09-00 00:00,21
26-09-00 23:00,19
26-09-00 22:00,17
26-09-00 21:00,28
26-09-00 20:00,46
26-09-00 19:00,41
26-09-00 18:00,28
26-09-00 17:00,42
26-09-00 16:00,54
26-09-00 15:00,60
26-09-00 14:00,57
26-09-00 13:00,47
26-09-00 12:00,37
26-09-00 11:00,23
26-09-00 10:00,13
26-09-00 09:00,9
26-09-00 08:00,1
26-09-00 07:00,1
26-09-00 06:00,
26-09-00 05:00,4
26-09-00 04:00,22
26-09-00 03:00,30
26-09-00 02:00,30
26-09-00 01:00,25
26-09-00 00:00,29
25-09-00 23:00,30
25-09-00 22:00,25
