Datum Zeit,Borna O3
,µg/m³
01-10-00 00:00,17
30-09-00 23:00,17
30-09-00 22:00,9
30-09-00 21:00,10
30-09-00 20:00,32
30-09-00 19:00,56
30-09-00 18:00,65
30-09-00 17:00,86
30-09-00 16:00,94
30-09-00 15:00,92
30-09-00 14:00,92
30-09-00 13:00,78
30-09-00 12:00,59
30-09-00 11:00,35
30-09-00 10:00,25
30-09-00 09:00,11
30-09-00 08:00,5
30-09-00 07:00,1
30-09-00 06:00,2
30-09-00 05:00,6
30-09-00 04:00,29
30-09-00 03:00,44
30-09-00 02:00,
30-09-00 01:00,53
30-09-00 00:00,50
29-09-00 23:00,52
29-09-00 22:00,55
29-09-00 21:00,56
29-09-00 20:00,48
29-09-00 19:00,52
29-09-00 18:00,66
29-09-00 17:00,77
29-09-00 16:00,94
29-09-00 15:00,85
29-09-00 14:00,67
29-09-00 13:00,61
29-09-00 12:00,60
29-09-00 11:00,36
29-09-00 10:00,27
29-09-00 09:00,17
29-09-00 08:00,2
29-09-00 07:00,1
29-09-00 06:00,1
29-09-00 05:00,1
29-09-00 04:00,1
29-09-00 03:00,
29-09-00 02:00,5
29-09-00 01:00,10
29-09-00 00:00,8
28-09-00 23:00,16
28-09-00 22:00,18
28-09-00 21:00,29
28-09-00 20:00,41
28-09-00 19:00,27
28-09-00 18:00,14
28-09-00 17:00,29
28-09-00 16:00,37
28-09-00 15:00,40
28-09-00 14:00,45
28-09-00 13:00,37
28-09-00 12:00,32
28-09-00 11:00,18
28-09-00 10:00,12
28-09-00 09:00,4
28-09-00 08:00,1
28-09-00 07:00,1
28-09-00 06:00,1
28-09-00 05:00,2
28-09-00 04:00,1
28-09-00 03:00,
28-09-00 02:00,8
28-09-00 01:00,13
28-09-00 00:00,19
27-09-00 23:00,13
27-09-00 22:00,12
27-09-00 21:00,6
27-09-00 20:00,5
27-09-00 19:00,17
27-09-00 18:00,27
27-09-00 17:00,24
27-09-00 16:00,20
27-09-00 15:00,38
27-09-00 14:00,38
27-09-00 13:00,47
27-09-00 12:00,36
27-09-00 11:00,21
27-09-00 10:00,14
27-09-00 09:00,8
27-09-00 08:00,3
27-09-00 07:00,1
27-09-00 06:00,1
27-09-00 05:00,1
27-09-00 04:00,
27-09-00 03:00,3
27-09-00 02:00,9
27-09-00 01:00,9
27-09-00 00:00,10
26-09-00 23:00,10
26-09-00 22:00,11
26-09-00 21:00,6
26-09-00 20:00,8
26-09-00 19:00,4
26-09-00 18:00,4
26-09-00 17:00,21
26-09-00 16:00,27
26-09-00 15:00,27
26-09-00 14:00,24
26-09-00 13:00,19
26-09-00 12:00,14
26-09-00 11:00,6
26-09-00 10:00,3
26-09-00 09:00,2
26-09-00 08:00,1
26-09-00 07:00,1
26-09-00 06:00,1
26-09-00 05:00,1
26-09-00 04:00,
26-09-00 03:00,1
26-09-00 02:00,1
26-09-00 01:00,2
26-09-00 00:00,4
25-09-00 23:00,2
25-09-00 22:00,7
25-09-00 21:00,7
25-09-00 20:00,9
25-09-00 19:00,14
25-09-00 18:00,13
25-09-00 17:00,18
25-09-00 16:00,21
25-09-00 15:00,26
25-09-00 14:00,28
25-09-00 13:00,27
25-09-00 12:00,34
25-09-00 11:00,21
25-09-00 10:00,9
25-09-00 09:00,7
25-09-00 08:00,3
25-09-00 07:00,1
25-09-00 06:00,1
25-09-00 05:00,
25-09-00 04:00,1
25-09-00 03:00,2
25-09-00 02:00,3
25-09-00 01:00,6
25-09-00 00:00,12
24-09-00 23:00,19
24-09-00 22:00,11
24-09-00 21:00,29
24-09-00 20:00,35
24-09-00 19:00,41
24-09-00 18:00,47
24-09-00 17:00,67
24-09-00 16:00,71
24-09-00 15:00,74
24-09-00 14:00,79
24-09-00 13:00,75
24-09-00 12:00,59
24-09-00 11:00,49
