Datum Zeit,Collmberg PM10
,µg/m³
30-09-00,26
29-09-00,35
28-09-00,27
27-09-00,23
26-09-00,17
25-09-00,14
24-09-00,20
23-09-00,17
22-09-00,15
21-09-00,13
20-09-00,17
19-09-00,21
18-09-00,16
17-09-00,14
16-09-00,19
15-09-00,22
14-09-00,22
13-09-00,26
12-09-00,21
11-09-00,16
10-09-00,16
09-09-00,15
08-09-00,13
07-09-00,10
06-09-00,15
05-09-00,7
04-09-00,7
03-09-00,6
02-09-00,7
01-09-00,19

