Datum Zeit,Borna PM10
,µg/m³
30-09-00,37
29-09-00,45
28-09-00,40
27-09-00,33
26-09-00,28
25-09-00,26
24-09-00,23
23-09-00,18
22-09-00,29
21-09-00,22
20-09-00,32
19-09-00,32
18-09-00,30
17-09-00,16
16-09-00,26
15-09-00,32
14-09-00,34
13-09-00,43
12-09-00,31
11-09-00,22
10-09-00,22
09-09-00,23
08-09-00,29
07-09-00,19
06-09-00,28
05-09-00,21
04-09-00,16
03-09-00,13
02-09-00,16
01-09-00,31

