Datum Zeit,Collmberg PM2.5
,µg/m³
31-08-17,
30-08-17,
29-08-17,
28-08-17,
27-08-17,
26-08-17,
25-08-17,
24-08-17,
23-08-17,
22-08-17,
21-08-17,
20-08-17,3.07
19-08-17,2.59
18-08-17,5.25
17-08-17,7.33
16-08-17,6.69
15-08-17,6.88
14-08-17,6.27
13-08-17,2.66
12-08-17,2.08
11-08-17,2.52
10-08-17,6.90
09-08-17,4.37
08-08-17,9.30
07-08-17,5.11
06-08-17,4.20
05-08-17,3.91
04-08-17,5.01
03-08-17,7.86
02-08-17,5.98
01-08-17,5.79

