Datum Zeit,Klingenthal PM10
,µg/m³
31-08-17,
30-08-17,12
29-08-17,12
28-08-17,10
27-08-17,15
26-08-17,10
25-08-17,13
24-08-17,14
23-08-17,11
22-08-17,11
21-08-17,8
20-08-17,5
19-08-17,5
18-08-17,10
17-08-17,10
16-08-17,7
15-08-17,9
14-08-17,7
13-08-17,3
12-08-17,3
11-08-17,4
10-08-17,6
09-08-17,5
08-08-17,10
07-08-17,9
06-08-17,7
05-08-17,8
04-08-17,9
03-08-17,12
02-08-17,10
01-08-17,12

