Datum Zeit,Goerlitz PM10
,µg/m³
31-08-17,
30-08-17,
29-08-17,
28-08-17,
27-08-17,
26-08-17,
25-08-17,
24-08-17,
23-08-17,
22-08-17,
21-08-17,
20-08-17,10
19-08-17,11
18-08-17,19
17-08-17,14
16-08-17,18
15-08-17,16
14-08-17,9
13-08-17,7
12-08-17,9
11-08-17,14
10-08-17,14
09-08-17,13
08-08-17,14
07-08-17,12
06-08-17,10
05-08-17,14
04-08-17,18
03-08-17,22
02-08-17,19
01-08-17,25

