Datum Zeit,Carlsfeld PM10
,µg/m³
31-08-17,
30-08-17,
29-08-17,10
28-08-17,8
27-08-17,16
26-08-17,8
25-08-17,10
24-08-17,13
23-08-17,8
22-08-17,10
21-08-17,8
20-08-17,5
19-08-17,7
18-08-17,9
17-08-17,9
16-08-17,
15-08-17,7
14-08-17,7
13-08-17,3
12-08-17,3
11-08-17,3
10-08-17,4
09-08-17,7
08-08-17,10
07-08-17,9
06-08-17,8
05-08-17,8
04-08-17,8
03-08-17,13
02-08-17,10
01-08-17,13

