Datum Zeit,Glauchau O3
,µg/m³
01-04-05 00:00,36
31-03-05 23:00,43
31-03-05 22:00,65
31-03-05 21:00,77
31-03-05 20:00,86
31-03-05 19:00,93
31-03-05 18:00,97
31-03-05 17:00,100
31-03-05 16:00,101
31-03-05 15:00,95
31-03-05 14:00,90
31-03-05 13:00,81
31-03-05 12:00,72
31-03-05 11:00,69
31-03-05 10:00,48
31-03-05 09:00,23
31-03-05 08:00,16
31-03-05 07:00,5
31-03-05 06:00,4
31-03-05 05:00,18
31-03-05 04:00,25
31-03-05 03:00,39
31-03-05 02:00,44
31-03-05 01:00,58
31-03-05 00:00,80
30-03-05 23:00,78
30-03-05 22:00,65
30-03-05 21:00,86
30-03-05 20:00,90
30-03-05 19:00,94
30-03-05 18:00,95
30-03-05 17:00,90
30-03-05 16:00,94
30-03-05 15:00,95
30-03-05 14:00,100
30-03-05 13:00,97
30-03-05 12:00,89
30-03-05 11:00,71
30-03-05 10:00,24
30-03-05 09:00,13
30-03-05 08:00,9
30-03-05 07:00,2
30-03-05 06:00,8
30-03-05 05:00,12
30-03-05 04:00,9
30-03-05 03:00,8
30-03-05 02:00,2
30-03-05 01:00,1
30-03-05 00:00,3
29-03-05 23:00,3
29-03-05 22:00,16
29-03-05 21:00,25
29-03-05 20:00,36
29-03-05 19:00,35
29-03-05 18:00,49
29-03-05 17:00,56
29-03-05 16:00,49
29-03-05 15:00,44
29-03-05 14:00,39
29-03-05 13:00,36
29-03-05 12:00,28
29-03-05 11:00,16
29-03-05 10:00,10
29-03-05 09:00,6
29-03-05 08:00,9
29-03-05 07:00,6
29-03-05 06:00,4
29-03-05 05:00,13
29-03-05 04:00,13
29-03-05 03:00,31
29-03-05 02:00,31
29-03-05 01:00,33
29-03-05 00:00,29
28-03-05 23:00,34
28-03-05 22:00,42
28-03-05 21:00,45
28-03-05 20:00,54
28-03-05 19:00,57
28-03-05 18:00,55
28-03-05 17:00,48
28-03-05 16:00,45
28-03-05 15:00,45
28-03-05 14:00,38
28-03-05 13:00,34
28-03-05 12:00,32
28-03-05 11:00,30
28-03-05 10:00,24
28-03-05 09:00,22
28-03-05 08:00,21
28-03-05 07:00,22
28-03-05 06:00,16
28-03-05 05:00,4
28-03-05 04:00,7
28-03-05 03:00,10
28-03-05 02:00,12
28-03-05 01:00,10
28-03-05 00:00,9
27-03-05 23:00,24
27-03-05 22:00,22
27-03-05 21:00,28
27-03-05 20:00,43
27-03-05 19:00,63
27-03-05 18:00,56
27-03-05 17:00,69
27-03-05 16:00,78
27-03-05 15:00,76
27-03-05 14:00,75
27-03-05 13:00,60
27-03-05 12:00,46
27-03-05 11:00,37
27-03-05 10:00,39
27-03-05 09:00,18
27-03-05 08:00,4
27-03-05 07:00,1
27-03-05 06:00,1
27-03-05 05:00,1
27-03-05 04:00,1
27-03-05 03:00,1
27-03-05 02:00,1
27-03-05 01:00,1
27-03-05 00:00,1
26-03-05 23:00,3
26-03-05 22:00,19
26-03-05 21:00,42
26-03-05 20:00,49
26-03-05 19:00,68
26-03-05 18:00,81
26-03-05 17:00,90
26-03-05 16:00,89
26-03-05 15:00,84
26-03-05 14:00,78
26-03-05 13:00,73
26-03-05 12:00,67
26-03-05 11:00,66
26-03-05 10:00,60
26-03-05 09:00,49
26-03-05 08:00,46
26-03-05 07:00,48
26-03-05 06:00,52
26-03-05 05:00,59
26-03-05 04:00,56
26-03-05 03:00,49
26-03-05 02:00,46
26-03-05 01:00,42
26-03-05 00:00,44
25-03-05 23:00,40
25-03-05 22:00,26
25-03-05 21:00,25
25-03-05 20:00,24
25-03-05 19:00,27
25-03-05 18:00,38
25-03-05 17:00,57
25-03-05 16:00,85
25-03-05 15:00,92
25-03-05 14:00,100
25-03-05 13:00,102
25-03-05 12:00,88
25-03-05 11:00,69
25-03-05 10:00,36
25-03-05 09:00,22
25-03-05 08:00,8
25-03-05 07:00,2
25-03-05 06:00,2
25-03-05 05:00,4
25-03-05 04:00,5
25-03-05 03:00,4
25-03-05 02:00,9
25-03-05 01:00,14
25-03-05 00:00,15
24-03-05 23:00,20
24-03-05 22:00,22
24-03-05 21:00,9
24-03-05 20:00,14
24-03-05 19:00,29
24-03-05 18:00,39
24-03-05 17:00,46
24-03-05 16:00,41
24-03-05 15:00,50
24-03-05 14:00,48
24-03-05 13:00,42
24-03-05 12:00,33
24-03-05 11:00,28
24-03-05 10:00,13
24-03-05 09:00,5
24-03-05 08:00,3
24-03-05 07:00,1
24-03-05 06:00,3
24-03-05 05:00,6
24-03-05 04:00,4
24-03-05 03:00,2
24-03-05 02:00,1
24-03-05 01:00,1
24-03-05 00:00,1
23-03-05 23:00,1
23-03-05 22:00,1
23-03-05 21:00,1
23-03-05 20:00,1
23-03-05 19:00,8
23-03-05 18:00,16
23-03-05 17:00,22
23-03-05 16:00,17
23-03-05 15:00,18
23-03-05 14:00,22
23-03-05 13:00,25
23-03-05 12:00,25
23-03-05 11:00,25
23-03-05 10:00,24
23-03-05 09:00,22
23-03-05 08:00,3
23-03-05 07:00,7
23-03-05 06:00,1
23-03-05 05:00,1
23-03-05 04:00,15
23-03-05 03:00,30
23-03-05 02:00,12
23-03-05 01:00,20
23-03-05 00:00,42
22-03-05 23:00,50
22-03-05 22:00,73
22-03-05 21:00,78
22-03-05 20:00,66
22-03-05 19:00,67
22-03-05 18:00,84
22-03-05 17:00,93
22-03-05 16:00,99
22-03-05 15:00,105
22-03-05 14:00,108
22-03-05 13:00,101
22-03-05 12:00,94
22-03-05 11:00,61
22-03-05 10:00,26
22-03-05 09:00,10
22-03-05 08:00,5
22-03-05 07:00,2
22-03-05 06:00,1
22-03-05 05:00,1
22-03-05 04:00,1
22-03-05 03:00,1
22-03-05 02:00,1
22-03-05 01:00,2
22-03-05 00:00,14
21-03-05 23:00,19
21-03-05 22:00,43
21-03-05 21:00,64
21-03-05 20:00,65
21-03-05 19:00,70
21-03-05 18:00,85
21-03-05 17:00,86
21-03-05 16:00,81
21-03-05 15:00,74
21-03-05 14:00,70
21-03-05 13:00,58
21-03-05 12:00,47
21-03-05 11:00,43
21-03-05 10:00,20
21-03-05 09:00,9
21-03-05 08:00,3
21-03-05 07:00,1
21-03-05 06:00,1
21-03-05 05:00,1
21-03-05 04:00,5
21-03-05 03:00,7
21-03-05 02:00,11
21-03-05 01:00,14
21-03-05 00:00,30
20-03-05 23:00,40
20-03-05 22:00,50
20-03-05 21:00,55
20-03-05 20:00,53
20-03-05 19:00,76
20-03-05 18:00,85
20-03-05 17:00,88
20-03-05 16:00,90
20-03-05 15:00,92
20-03-05 14:00,92
20-03-05 13:00,88
20-03-05 12:00,84
20-03-05 11:00,76
20-03-05 10:00,73
20-03-05 09:00,65
20-03-05 08:00,19
20-03-05 07:00,16
20-03-05 06:00,23
20-03-05 05:00,28
20-03-05 04:00,35
20-03-05 03:00,37
20-03-05 02:00,41
20-03-05 01:00,51
20-03-05 00:00,51
19-03-05 23:00,53
19-03-05 22:00,66
19-03-05 21:00,66
19-03-05 20:00,75
19-03-05 19:00,80
19-03-05 18:00,82
19-03-05 17:00,82
19-03-05 16:00,82
19-03-05 15:00,82
19-03-05 14:00,81
19-03-05 13:00,75
19-03-05 12:00,70
19-03-05 11:00,66
19-03-05 10:00,60
19-03-05 09:00,45
19-03-05 08:00,33
19-03-05 07:00,15
19-03-05 06:00,16
19-03-05 05:00,18
19-03-05 04:00,20
19-03-05 03:00,19
19-03-05 02:00,21
19-03-05 01:00,26
19-03-05 00:00,30
18-03-05 23:00,30
18-03-05 22:00,34
18-03-05 21:00,38
18-03-05 20:00,45
18-03-05 19:00,36
18-03-05 18:00,33
