Datum Zeit,Goerlitz PM10
,µg/m³
31-03-05,41
30-03-05,43
29-03-05,43
28-03-05,41
27-03-05,64
26-03-05,96
25-03-05,80
24-03-05,62
23-03-05,70
22-03-05,63
21-03-05,37
20-03-05,29
19-03-05,14
18-03-05,24
17-03-05,40
16-03-05,46
15-03-05,43
14-03-05,32
13-03-05,16
12-03-05,11
11-03-05,30
10-03-05,21
09-03-05,22
08-03-05,29
07-03-05,33
06-03-05,53
05-03-05,107
04-03-05,93
03-03-05,57
02-03-05,36
01-03-05,30

