Datum Zeit,Leipzig-Mitte NO2
,µg/m³
01-04-05 00:00,29
31-03-05 23:00,48
31-03-05 22:00,52
31-03-05 21:00,70
31-03-05 20:00,72
31-03-05 19:00,66
31-03-05 18:00,60
31-03-05 17:00,63
31-03-05 16:00,58
31-03-05 15:00,50
31-03-05 14:00,49
31-03-05 13:00,51
31-03-05 12:00,46
31-03-05 11:00,50
31-03-05 10:00,52
31-03-05 09:00,66
31-03-05 08:00,82
31-03-05 07:00,87
31-03-05 06:00,68
31-03-05 05:00,44
31-03-05 04:00,36
31-03-05 03:00,39
31-03-05 02:00,19
31-03-05 01:00,22
31-03-05 00:00,21
30-03-05 23:00,22
30-03-05 22:00,32
30-03-05 21:00,49
30-03-05 20:00,53
30-03-05 19:00,58
30-03-05 18:00,49
30-03-05 17:00,54
30-03-05 16:00,49
30-03-05 15:00,47
30-03-05 14:00,45
30-03-05 13:00,47
30-03-05 12:00,48
30-03-05 11:00,52
30-03-05 10:00,59
30-03-05 09:00,47
30-03-05 08:00,57
30-03-05 07:00,65
30-03-05 06:00,38
30-03-05 05:00,35
30-03-05 04:00,23
30-03-05 03:00,22
30-03-05 02:00,20
30-03-05 01:00,20
30-03-05 00:00,19
29-03-05 23:00,22
29-03-05 22:00,28
29-03-05 21:00,36
29-03-05 20:00,61
29-03-05 19:00,80
29-03-05 18:00,68
29-03-05 17:00,77
29-03-05 16:00,63
29-03-05 15:00,57
29-03-05 14:00,54
29-03-05 13:00,46
29-03-05 12:00,48
29-03-05 11:00,45
29-03-05 10:00,54
29-03-05 09:00,62
29-03-05 08:00,74
29-03-05 07:00,80
29-03-05 06:00,64
29-03-05 05:00,43
29-03-05 04:00,52
29-03-05 03:00,40
29-03-05 02:00,42
29-03-05 01:00,60
29-03-05 00:00,58
28-03-05 23:00,76
28-03-05 22:00,90
28-03-05 21:00,69
28-03-05 20:00,51
28-03-05 19:00,42
28-03-05 18:00,36
28-03-05 17:00,28
28-03-05 16:00,36
28-03-05 15:00,28
28-03-05 14:00,35
28-03-05 13:00,34
28-03-05 12:00,31
28-03-05 11:00,32
28-03-05 10:00,30
28-03-05 09:00,24
28-03-05 08:00,20
28-03-05 07:00,23
28-03-05 06:00,14
28-03-05 05:00,22
28-03-05 04:00,20
28-03-05 03:00,16
28-03-05 02:00,20
28-03-05 01:00,25
28-03-05 00:00,30
27-03-05 23:00,37
27-03-05 22:00,44
27-03-05 21:00,39
27-03-05 20:00,50
27-03-05 19:00,52
27-03-05 18:00,51
27-03-05 17:00,45
27-03-05 16:00,40
27-03-05 15:00,31
27-03-05 14:00,29
27-03-05 13:00,31
27-03-05 12:00,30
27-03-05 11:00,32
27-03-05 10:00,25
27-03-05 09:00,21
27-03-05 08:00,23
27-03-05 07:00,17
27-03-05 06:00,18
27-03-05 05:00,31
27-03-05 04:00,25
27-03-05 03:00,27
27-03-05 02:00,24
27-03-05 01:00,27
27-03-05 00:00,32
26-03-05 23:00,38
26-03-05 22:00,35
26-03-05 21:00,54
26-03-05 20:00,54
26-03-05 19:00,50
26-03-05 18:00,51
26-03-05 17:00,50
26-03-05 16:00,45
26-03-05 15:00,49
26-03-05 14:00,48
26-03-05 13:00,61
26-03-05 12:00,48
26-03-05 11:00,58
26-03-05 10:00,45
26-03-05 09:00,38
26-03-05 08:00,44
26-03-05 07:00,43
26-03-05 06:00,39
26-03-05 05:00,39
26-03-05 04:00,41
26-03-05 03:00,42
26-03-05 02:00,41
26-03-05 01:00,45
26-03-05 00:00,44
25-03-05 23:00,57
25-03-05 22:00,58
25-03-05 21:00,47
25-03-05 20:00,48
25-03-05 19:00,53
25-03-05 18:00,62
25-03-05 17:00,44
25-03-05 16:00,48
25-03-05 15:00,45
25-03-05 14:00,40
25-03-05 13:00,34
25-03-05 12:00,37
25-03-05 11:00,35
25-03-05 10:00,33
25-03-05 09:00,31
25-03-05 08:00,33
25-03-05 07:00,49
25-03-05 06:00,59
25-03-05 05:00,57
25-03-05 04:00,61
25-03-05 03:00,70
25-03-05 02:00,77
25-03-05 01:00,73
25-03-05 00:00,63
24-03-05 23:00,60
24-03-05 22:00,71
24-03-05 21:00,71
24-03-05 20:00,97
24-03-05 19:00,125
24-03-05 18:00,91
24-03-05 17:00,64
24-03-05 16:00,62
24-03-05 15:00,54
24-03-05 14:00,52
24-03-05 13:00,56
24-03-05 12:00,66
24-03-05 11:00,57
24-03-05 10:00,51
24-03-05 09:00,54
24-03-05 08:00,50
24-03-05 07:00,43
24-03-05 06:00,36
24-03-05 05:00,47
24-03-05 04:00,52
24-03-05 03:00,41
24-03-05 02:00,51
24-03-05 01:00,68
24-03-05 00:00,86
23-03-05 23:00,84
23-03-05 22:00,73
23-03-05 21:00,63
23-03-05 20:00,72
23-03-05 19:00,69
23-03-05 18:00,61
23-03-05 17:00,66
23-03-05 16:00,78
23-03-05 15:00,70
23-03-05 14:00,71
23-03-05 13:00,80
23-03-05 12:00,66
23-03-05 11:00,70
23-03-05 10:00,57
23-03-05 09:00,78
23-03-05 08:00,91
23-03-05 07:00,63
23-03-05 06:00,70
23-03-05 05:00,36
23-03-05 04:00,25
23-03-05 03:00,29
23-03-05 02:00,36
23-03-05 01:00,47
23-03-05 00:00,52
22-03-05 23:00,58
22-03-05 22:00,79
22-03-05 21:00,88
22-03-05 20:00,77
22-03-05 19:00,80
22-03-05 18:00,77
22-03-05 17:00,80
22-03-05 16:00,67
22-03-05 15:00,72
22-03-05 14:00,67
22-03-05 13:00,54
22-03-05 12:00,61
22-03-05 11:00,68
22-03-05 10:00,70
22-03-05 09:00,89
22-03-05 08:00,75
22-03-05 07:00,73
22-03-05 06:00,61
22-03-05 05:00,54
22-03-05 04:00,53
22-03-05 03:00,57
22-03-05 02:00,58
22-03-05 01:00,52
22-03-05 00:00,58
21-03-05 23:00,62
21-03-05 22:00,64
21-03-05 21:00,78
21-03-05 20:00,70
21-03-05 19:00,62
21-03-05 18:00,52
21-03-05 17:00,42
21-03-05 16:00,49
21-03-05 15:00,46
21-03-05 14:00,49
21-03-05 13:00,48
21-03-05 12:00,56
21-03-05 11:00,60
21-03-05 10:00,65
21-03-05 09:00,77
21-03-05 08:00,84
21-03-05 07:00,78
21-03-05 06:00,81
21-03-05 05:00,67
21-03-05 04:00,64
21-03-05 03:00,32
21-03-05 02:00,51
21-03-05 01:00,60
21-03-05 00:00,71
20-03-05 23:00,33
20-03-05 22:00,52
20-03-05 21:00,68
20-03-05 20:00,85
20-03-05 19:00,76
20-03-05 18:00,39
20-03-05 17:00,39
20-03-05 16:00,32
20-03-05 15:00,34
20-03-05 14:00,29
20-03-05 13:00,31
20-03-05 12:00,35
20-03-05 11:00,36
20-03-05 10:00,34
20-03-05 09:00,25
20-03-05 08:00,24
20-03-05 07:00,46
20-03-05 06:00,41
20-03-05 05:00,44
20-03-05 04:00,31
20-03-05 03:00,28
20-03-05 02:00,36
20-03-05 01:00,37
20-03-05 00:00,36
19-03-05 23:00,36
19-03-05 22:00,48
19-03-05 21:00,75
19-03-05 20:00,67
19-03-05 19:00,55
19-03-05 18:00,55
19-03-05 17:00,37
19-03-05 16:00,45
19-03-05 15:00,40
19-03-05 14:00,37
19-03-05 13:00,38
19-03-05 12:00,39
19-03-05 11:00,33
19-03-05 10:00,40
19-03-05 09:00,39
19-03-05 08:00,32
19-03-05 07:00,23
19-03-05 06:00,28
19-03-05 05:00,30
19-03-05 04:00,34
19-03-05 03:00,36
19-03-05 02:00,51
19-03-05 01:00,57
19-03-05 00:00,60
18-03-05 23:00,63
18-03-05 22:00,57
18-03-05 21:00,62
18-03-05 20:00,78
18-03-05 19:00,67
18-03-05 18:00,63
18-03-05 17:00,66
18-03-05 16:00,64
18-03-05 15:00,62
18-03-05 14:00,54
18-03-05 13:00,54
18-03-05 12:00,52
18-03-05 11:00,59
18-03-05 10:00,52
18-03-05 09:00,48
18-03-05 08:00,49
18-03-05 07:00,33
18-03-05 06:00,23
18-03-05 05:00,20
18-03-05 04:00,19
18-03-05 03:00,19
18-03-05 02:00,31
18-03-05 01:00,35
18-03-05 00:00,41
17-03-05 23:00,40
