Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-03-05,51
30-03-05,61
29-03-05,76
28-03-05,76
27-03-05,47
26-03-05,26
25-03-05,80
24-03-05,80
23-03-05,
22-03-05,
21-03-05,61
20-03-05,31
19-03-05,15
18-03-05,38
17-03-05,60
16-03-05,69
15-03-05,62
14-03-05,42
13-03-05,15
12-03-05,13
11-03-05,34
10-03-05,33
09-03-05,33
08-03-05,29
07-03-05,43
06-03-05,53
05-03-05,108
04-03-05,115
03-03-05,79
02-03-05,56
01-03-05,28

