Datum Zeit,Dresden-Nord PM2.5
,µg/m³
31-03-05,
30-03-05,35.43
29-03-05,
28-03-05,42.64
27-03-05,
26-03-05,21.87
25-03-05,
24-03-05,63.72
23-03-05,
22-03-05,36.66
21-03-05,
20-03-05,18.00
19-03-05,
18-03-05,21.37
17-03-05,
16-03-05,36.97
15-03-05,
14-03-05,32.79
13-03-05,
12-03-05,7.51
11-03-05,
10-03-05,16.70
09-03-05,
08-03-05,20.65
07-03-05,
06-03-05,48.23
05-03-05,
04-03-05,71.02
03-03-05,
02-03-05,36.29
01-03-05,

