Datum Zeit,Klingenthal SO2
,µg/m³
01-04-05 00:00,5.5
31-03-05 23:00,3.3
31-03-05 22:00,4.1
31-03-05 21:00,6.0
31-03-05 20:00,7.9
31-03-05 19:00,8.8
31-03-05 18:00,12.3
31-03-05 17:00,11.1
31-03-05 16:00,9.4
31-03-05 15:00,13.3
31-03-05 14:00,14.2
31-03-05 13:00,11.3
31-03-05 12:00,7.9
31-03-05 11:00,7.6
31-03-05 10:00,10.8
31-03-05 09:00,6.9
31-03-05 08:00,3.7
31-03-05 07:00,1.9
31-03-05 06:00,1.3
31-03-05 05:00,1.9
31-03-05 04:00,2.3
31-03-05 03:00,2.2
31-03-05 02:00,1.8
31-03-05 01:00,1.9
31-03-05 00:00,2.1
30-03-05 23:00,1.4
30-03-05 22:00,1.9
30-03-05 21:00,3.0
30-03-05 20:00,2.2
30-03-05 19:00,5.4
30-03-05 18:00,11.3
30-03-05 17:00,13.7
30-03-05 16:00,11.1
30-03-05 15:00,9.9
30-03-05 14:00,10.7
30-03-05 13:00,12.5
30-03-05 12:00,14.0
30-03-05 11:00,15.4
30-03-05 10:00,15.8
30-03-05 09:00,8.4
30-03-05 08:00,1.4
30-03-05 07:00,1.0
30-03-05 06:00,1.0
30-03-05 05:00,1.0
30-03-05 04:00,1.1
30-03-05 03:00,1.0
30-03-05 02:00,1.0
30-03-05 01:00,1.0
30-03-05 00:00,1.8
29-03-05 23:00,2.8
29-03-05 22:00,3.9
29-03-05 21:00,2.9
29-03-05 20:00,4.3
29-03-05 19:00,2.7
29-03-05 18:00,8.7
29-03-05 17:00,34.4
29-03-05 16:00,48.1
29-03-05 15:00,55.2
29-03-05 14:00,22.5
29-03-05 13:00,19.4
29-03-05 12:00,47.2
29-03-05 11:00,34.1
29-03-05 10:00,7.8
29-03-05 09:00,4.2
29-03-05 08:00,3.3
29-03-05 07:00,2.9
29-03-05 06:00,1.6
29-03-05 05:00,1.1
29-03-05 04:00,2.2
29-03-05 03:00,1.2
29-03-05 02:00,2.3
29-03-05 01:00,1.5
29-03-05 00:00,1.4
28-03-05 23:00,2.3
28-03-05 22:00,3.9
28-03-05 21:00,3.4
28-03-05 20:00,2.0
28-03-05 19:00,1.6
28-03-05 18:00,1.3
28-03-05 17:00,1.9
28-03-05 16:00,2.5
28-03-05 15:00,2.7
28-03-05 14:00,2.1
28-03-05 13:00,2.7
28-03-05 12:00,2.3
28-03-05 11:00,4.6
28-03-05 10:00,3.2
28-03-05 09:00,4.3
28-03-05 08:00,4.1
28-03-05 07:00,2.8
28-03-05 06:00,2.5
28-03-05 05:00,1.8
28-03-05 04:00,1.9
28-03-05 03:00,1.8
28-03-05 02:00,1.1
28-03-05 01:00,1.0
28-03-05 00:00,1.1
27-03-05 23:00,1.0
27-03-05 22:00,1.1
27-03-05 21:00,1.0
27-03-05 20:00,3.6
27-03-05 19:00,1.0
27-03-05 18:00,1.0
27-03-05 17:00,1.0
27-03-05 16:00,1.0
27-03-05 15:00,1.0
27-03-05 14:00,1.0
27-03-05 13:00,1.0
27-03-05 12:00,1.0
27-03-05 11:00,3.0
27-03-05 10:00,3.1
27-03-05 09:00,2.8
27-03-05 08:00,2.1
27-03-05 07:00,1.0
27-03-05 06:00,1.0
27-03-05 05:00,1.0
27-03-05 04:00,1.0
27-03-05 03:00,1.5
27-03-05 02:00,1.2
27-03-05 01:00,1.0
27-03-05 00:00,1.0
26-03-05 23:00,2.0
26-03-05 22:00,3.0
26-03-05 21:00,2.7
26-03-05 20:00,1.2
26-03-05 19:00,1.8
26-03-05 18:00,2.1
26-03-05 17:00,1.1
26-03-05 16:00,1.0
26-03-05 15:00,1.0
26-03-05 14:00,1.0
26-03-05 13:00,1.0
26-03-05 12:00,1.0
26-03-05 11:00,1.0
26-03-05 10:00,2.0
26-03-05 09:00,2.7
26-03-05 08:00,2.2
26-03-05 07:00,1.8
26-03-05 06:00,1.0
26-03-05 05:00,1.0
26-03-05 04:00,1.0
26-03-05 03:00,1.0
26-03-05 02:00,1.4
26-03-05 01:00,1.2
26-03-05 00:00,2.4
25-03-05 23:00,2.8
25-03-05 22:00,2.8
25-03-05 21:00,2.2
25-03-05 20:00,2.9
25-03-05 19:00,3.0
25-03-05 18:00,3.6
25-03-05 17:00,3.5
25-03-05 16:00,2.9
25-03-05 15:00,3.5
25-03-05 14:00,5.3
25-03-05 13:00,6.3
25-03-05 12:00,21.9
25-03-05 11:00,15.6
25-03-05 10:00,2.3
25-03-05 09:00,1.6
25-03-05 08:00,1.0
25-03-05 07:00,1.2
25-03-05 06:00,1.5
25-03-05 05:00,1.0
25-03-05 04:00,1.0
25-03-05 03:00,1.2
25-03-05 02:00,1.4
25-03-05 01:00,1.0
25-03-05 00:00,1.8
24-03-05 23:00,1.9
24-03-05 22:00,3.6
24-03-05 21:00,4.5
24-03-05 20:00,4.6
24-03-05 19:00,2.7
24-03-05 18:00,6.1
24-03-05 17:00,11.7
24-03-05 16:00,19.1
24-03-05 15:00,25.2
24-03-05 14:00,20.5
24-03-05 13:00,9.9
24-03-05 12:00,7.5
24-03-05 11:00,6.4
24-03-05 10:00,5.8
24-03-05 09:00,2.7
24-03-05 08:00,1.0
24-03-05 07:00,1.1
24-03-05 06:00,1.0
24-03-05 05:00,1.0
24-03-05 04:00,1.0
24-03-05 03:00,1.0
24-03-05 02:00,1.2
24-03-05 01:00,1.4
24-03-05 00:00,1.5
23-03-05 23:00,1.8
23-03-05 22:00,1.6
23-03-05 21:00,1.9
23-03-05 20:00,1.1
23-03-05 19:00,1.7
23-03-05 18:00,2.8
23-03-05 17:00,2.4
23-03-05 16:00,4.9
23-03-05 15:00,4.8
23-03-05 14:00,2.2
23-03-05 13:00,2.8
23-03-05 12:00,5.1
23-03-05 11:00,4.2
23-03-05 10:00,4.2
23-03-05 09:00,1.5
23-03-05 08:00,1.3
23-03-05 07:00,1.0
23-03-05 06:00,1.1
23-03-05 05:00,2.5
23-03-05 04:00,2.0
23-03-05 03:00,1.5
23-03-05 02:00,1.3
23-03-05 01:00,2.9
23-03-05 00:00,3.0
22-03-05 23:00,3.9
22-03-05 22:00,3.9
22-03-05 21:00,3.5
22-03-05 20:00,4.4
22-03-05 19:00,9.5
22-03-05 18:00,8.1
22-03-05 17:00,9.8
22-03-05 16:00,9.3
22-03-05 15:00,11.9
22-03-05 14:00,15.9
22-03-05 13:00,13.7
22-03-05 12:00,10.9
22-03-05 11:00,12.3
22-03-05 10:00,13.6
22-03-05 09:00,9.4
22-03-05 08:00,5.4
22-03-05 07:00,3.6
22-03-05 06:00,3.6
22-03-05 05:00,4.0
22-03-05 04:00,3.7
22-03-05 03:00,3.9
22-03-05 02:00,5.3
22-03-05 01:00,6.5
22-03-05 00:00,7.9
21-03-05 23:00,8.4
21-03-05 22:00,8.2
21-03-05 21:00,8.9
21-03-05 20:00,12.4
21-03-05 19:00,10.5
21-03-05 18:00,10.6
21-03-05 17:00,16.1
21-03-05 16:00,13.2
21-03-05 15:00,16.3
21-03-05 14:00,18.8
21-03-05 13:00,21.0
21-03-05 12:00,6.4
21-03-05 11:00,6.4
21-03-05 10:00,6.5
21-03-05 09:00,6.7
21-03-05 08:00,8.7
21-03-05 07:00,8.4
21-03-05 06:00,4.6
21-03-05 05:00,3.0
21-03-05 04:00,3.1
21-03-05 03:00,2.5
21-03-05 02:00,3.0
21-03-05 01:00,2.8
21-03-05 00:00,2.9
20-03-05 23:00,2.7
20-03-05 22:00,2.3
20-03-05 21:00,1.9
20-03-05 20:00,2.4
20-03-05 19:00,5.0
20-03-05 18:00,10.5
20-03-05 17:00,12.9
20-03-05 16:00,10.0
20-03-05 15:00,10.9
20-03-05 14:00,13.2
20-03-05 13:00,21.8
20-03-05 12:00,24.7
20-03-05 11:00,23.1
20-03-05 10:00,13.2
20-03-05 09:00,3.9
20-03-05 08:00,3.7
20-03-05 07:00,2.3
20-03-05 06:00,1.2
20-03-05 05:00,1.9
20-03-05 04:00,2.9
20-03-05 03:00,3.7
20-03-05 02:00,3.8
20-03-05 01:00,4.0
20-03-05 00:00,5.5
19-03-05 23:00,7.1
19-03-05 22:00,9.2
19-03-05 21:00,8.4
19-03-05 20:00,4.6
19-03-05 19:00,4.2
19-03-05 18:00,1.9
19-03-05 17:00,1.0
19-03-05 16:00,1.0
19-03-05 15:00,1.2
19-03-05 14:00,1.3
19-03-05 13:00,1.2
19-03-05 12:00,1.1
19-03-05 11:00,1.9
19-03-05 10:00,1.5
19-03-05 09:00,1.4
19-03-05 08:00,1.5
19-03-05 07:00,1.3
19-03-05 06:00,1.3
19-03-05 05:00,1.1
19-03-05 04:00,1.4
19-03-05 03:00,1.2
19-03-05 02:00,1.3
19-03-05 01:00,1.2
19-03-05 00:00,1.5
18-03-05 23:00,3.0
18-03-05 22:00,3.4
18-03-05 21:00,3.1
18-03-05 20:00,4.1
18-03-05 19:00,5.9
18-03-05 18:00,6.2
18-03-05 17:00,4.3
18-03-05 16:00,3.7
18-03-05 15:00,3.1
18-03-05 14:00,3.3
18-03-05 13:00,3.9
18-03-05 12:00,3.6
18-03-05 11:00,3.8
18-03-05 10:00,3.6
18-03-05 09:00,3.8
18-03-05 08:00,3.4
18-03-05 07:00,2.6
