Datum Zeit,Zittau-Ost PM10
,µg/m³
31-03-05,50
30-03-05,54
29-03-05,48
28-03-05,49
27-03-05,48
26-03-05,87
25-03-05,81
24-03-05,71
23-03-05,64
22-03-05,54
21-03-05,44
20-03-05,31
19-03-05,18
18-03-05,18
17-03-05,27
16-03-05,40
15-03-05,40
14-03-05,27
13-03-05,13
12-03-05,6
11-03-05,24
10-03-05,19
09-03-05,19
08-03-05,21
07-03-05,28
06-03-05,45
05-03-05,101
04-03-05,96
03-03-05,61
02-03-05,34
01-03-05,27

