Datum Zeit,Dresden-Nord BEN
,µg/m³
01-04-05 00:00,2.3
31-03-05 23:00,2.9
31-03-05 22:00,2.0
31-03-05 21:00,2.2
31-03-05 20:00,2.4
31-03-05 19:00,2.1
31-03-05 18:00,1.8
31-03-05 17:00,1.6
31-03-05 16:00,1.4
31-03-05 15:00,1.5
31-03-05 14:00,1.4
31-03-05 13:00,1.9
31-03-05 12:00,1.9
31-03-05 11:00,2.3
31-03-05 10:00,3.1
31-03-05 09:00,3.1
31-03-05 08:00,4.3
31-03-05 07:00,4.3
31-03-05 06:00,3.6
31-03-05 05:00,2.1
31-03-05 04:00,1.6
31-03-05 03:00,1.6
31-03-05 02:00,1.7
31-03-05 01:00,2.0
31-03-05 00:00,1.8
30-03-05 23:00,2.0
30-03-05 22:00,2.2
30-03-05 21:00,2.4
30-03-05 20:00,2.4
30-03-05 19:00,2.3
30-03-05 18:00,1.9
30-03-05 17:00,1.4
30-03-05 16:00,1.6
30-03-05 15:00,1.3
30-03-05 14:00,1.5
30-03-05 13:00,1.9
30-03-05 12:00,1.8
30-03-05 11:00,2.1
30-03-05 10:00,2.3
30-03-05 09:00,2.9
30-03-05 08:00,3.6
30-03-05 07:00,3.2
30-03-05 06:00,2.9
30-03-05 05:00,2.0
30-03-05 04:00,1.7
30-03-05 03:00,1.7
30-03-05 02:00,1.8
30-03-05 01:00,1.7
30-03-05 00:00,1.8
29-03-05 23:00,2.2
29-03-05 22:00,2.2
29-03-05 21:00,1.9
29-03-05 20:00,2.1
29-03-05 19:00,2.1
29-03-05 18:00,1.9
29-03-05 17:00,1.6
29-03-05 16:00,2.8
29-03-05 15:00,2.6
29-03-05 14:00,2.5
29-03-05 13:00,2.1
29-03-05 12:00,3.1
29-03-05 11:00,4.5
29-03-05 10:00,4.0
29-03-05 09:00,4.7
29-03-05 08:00,4.3
29-03-05 07:00,2.8
29-03-05 06:00,1.8
29-03-05 05:00,1.7
29-03-05 04:00,1.6
29-03-05 03:00,1.7
29-03-05 02:00,1.7
29-03-05 01:00,1.9
29-03-05 00:00,
28-03-05 23:00,
28-03-05 22:00,
28-03-05 21:00,
28-03-05 20:00,
28-03-05 19:00,2.1
28-03-05 18:00,1.9
28-03-05 17:00,2.0
28-03-05 16:00,2.1
28-03-05 15:00,1.8
28-03-05 14:00,2.6
28-03-05 13:00,2.6
28-03-05 12:00,2.1
28-03-05 11:00,3.0
28-03-05 10:00,2.6
28-03-05 09:00,2.1
28-03-05 08:00,2.0
28-03-05 07:00,1.8
28-03-05 06:00,1.8
28-03-05 05:00,2.1
28-03-05 04:00,2.2
28-03-05 03:00,2.3
28-03-05 02:00,2.7
28-03-05 01:00,2.7
28-03-05 00:00,2.9
27-03-05 23:00,2.7
27-03-05 22:00,3.7
27-03-05 21:00,3.0
27-03-05 20:00,2.7
27-03-05 19:00,2.6
27-03-05 18:00,3.0
27-03-05 17:00,2.5
27-03-05 16:00,2.2
27-03-05 15:00,2.3
27-03-05 14:00,2.0
27-03-05 13:00,2.4
27-03-05 12:00,2.1
27-03-05 11:00,2.5
27-03-05 10:00,2.6
27-03-05 09:00,2.6
27-03-05 08:00,4.5
27-03-05 07:00,3.7
27-03-05 06:00,5.0
27-03-05 05:00,4.1
27-03-05 04:00,3.8
27-03-05 03:00,3.9
27-03-05 02:00,4.3
27-03-05 01:00,4.4
27-03-05 00:00,5.0
26-03-05 23:00,5.0
26-03-05 22:00,4.5
26-03-05 21:00,5.8
26-03-05 20:00,3.9
26-03-05 19:00,3.2
26-03-05 18:00,2.1
26-03-05 17:00,2.4
26-03-05 16:00,1.7
26-03-05 15:00,2.2
26-03-05 14:00,2.3
26-03-05 13:00,4.0
26-03-05 12:00,3.6
26-03-05 11:00,4.2
26-03-05 10:00,2.5
26-03-05 09:00,2.1
26-03-05 08:00,2.0
26-03-05 07:00,2.2
26-03-05 06:00,1.2
26-03-05 05:00,2.4
26-03-05 04:00,2.0
26-03-05 03:00,2.2
26-03-05 02:00,2.6
26-03-05 01:00,3.5
26-03-05 00:00,2.9
25-03-05 23:00,4.3
25-03-05 22:00,4.6
25-03-05 21:00,4.0
25-03-05 20:00,3.5
25-03-05 19:00,3.1
25-03-05 18:00,2.9
25-03-05 17:00,2.4
25-03-05 16:00,2.5
25-03-05 15:00,2.2
25-03-05 14:00,2.4
25-03-05 13:00,2.4
25-03-05 12:00,2.9
25-03-05 11:00,3.0
25-03-05 10:00,2.7
25-03-05 09:00,2.3
25-03-05 08:00,3.5
25-03-05 07:00,3.9
25-03-05 06:00,3.2
25-03-05 05:00,
25-03-05 04:00,
25-03-05 03:00,
25-03-05 02:00,
25-03-05 01:00,
25-03-05 00:00,4.4
24-03-05 23:00,4.6
24-03-05 22:00,6.5
24-03-05 21:00,6.3
24-03-05 20:00,6.2
24-03-05 19:00,3.8
24-03-05 18:00,2.8
24-03-05 17:00,2.9
24-03-05 16:00,2.2
24-03-05 15:00,2.3
24-03-05 14:00,2.5
24-03-05 13:00,3.4
24-03-05 12:00,4.3
24-03-05 11:00,4.6
24-03-05 10:00,4.5
24-03-05 09:00,6.1
24-03-05 08:00,7.6
24-03-05 07:00,5.8
24-03-05 06:00,4.7
24-03-05 05:00,4.3
24-03-05 04:00,3.9
24-03-05 03:00,4.0
24-03-05 02:00,4.0
24-03-05 01:00,4.1
24-03-05 00:00,4.4
23-03-05 23:00,4.5
23-03-05 22:00,4.6
23-03-05 21:00,4.4
23-03-05 20:00,6.0
23-03-05 19:00,7.1
23-03-05 18:00,7.1
23-03-05 17:00,5.2
23-03-05 16:00,4.8
23-03-05 15:00,4.8
23-03-05 14:00,4.8
23-03-05 13:00,3.9
23-03-05 12:00,3.8
