Datum Zeit,Zittau-Ost O3
,µg/m³
01-04-05 00:00,33
31-03-05 23:00,34
31-03-05 22:00,57
31-03-05 21:00,74
31-03-05 20:00,94
31-03-05 19:00,101
31-03-05 18:00,101
31-03-05 17:00,105
31-03-05 16:00,105
31-03-05 15:00,107
31-03-05 14:00,109
31-03-05 13:00,108
31-03-05 12:00,107
31-03-05 11:00,89
31-03-05 10:00,64
31-03-05 09:00,58
31-03-05 08:00,25
31-03-05 07:00,23
31-03-05 06:00,18
31-03-05 05:00,21
31-03-05 04:00,27
31-03-05 03:00,31
31-03-05 02:00,54
31-03-05 01:00,52
31-03-05 00:00,55
30-03-05 23:00,71
30-03-05 22:00,88
30-03-05 21:00,97
30-03-05 20:00,105
30-03-05 19:00,109
30-03-05 18:00,113
30-03-05 17:00,115
30-03-05 16:00,115
30-03-05 15:00,111
30-03-05 14:00,108
30-03-05 13:00,107
30-03-05 12:00,103
30-03-05 11:00,89
30-03-05 10:00,61
30-03-05 09:00,46
30-03-05 08:00,14
30-03-05 07:00,5
30-03-05 06:00,8
30-03-05 05:00,9
30-03-05 04:00,15
30-03-05 03:00,17
30-03-05 02:00,17
30-03-05 01:00,18
30-03-05 00:00,26
29-03-05 23:00,42
29-03-05 22:00,47
29-03-05 21:00,68
29-03-05 20:00,77
29-03-05 19:00,86
29-03-05 18:00,92
29-03-05 17:00,103
29-03-05 16:00,102
29-03-05 15:00,89
29-03-05 14:00,90
29-03-05 13:00,86
29-03-05 12:00,80
29-03-05 11:00,67
29-03-05 10:00,37
29-03-05 09:00,12
29-03-05 08:00,5
29-03-05 07:00,4
29-03-05 06:00,3
29-03-05 05:00,8
29-03-05 04:00,14
29-03-05 03:00,18
29-03-05 02:00,16
29-03-05 01:00,21
29-03-05 00:00,29
28-03-05 23:00,42
28-03-05 22:00,50
28-03-05 21:00,72
28-03-05 20:00,79
28-03-05 19:00,83
28-03-05 18:00,90
28-03-05 17:00,90
28-03-05 16:00,86
28-03-05 15:00,78
28-03-05 14:00,73
28-03-05 13:00,56
28-03-05 12:00,50
28-03-05 11:00,49
28-03-05 10:00,46
28-03-05 09:00,43
28-03-05 08:00,42
28-03-05 07:00,41
28-03-05 06:00,39
28-03-05 05:00,39
28-03-05 04:00,41
28-03-05 03:00,38
28-03-05 02:00,36
28-03-05 01:00,37
28-03-05 00:00,39
27-03-05 23:00,46
