Datum Zeit,Freiberg NO2
,µg/m³
01-04-05 00:00,21
31-03-05 23:00,21
31-03-05 22:00,26
31-03-05 21:00,28
31-03-05 20:00,30
31-03-05 19:00,35
31-03-05 18:00,33
31-03-05 17:00,33
31-03-05 16:00,42
31-03-05 15:00,46
31-03-05 14:00,36
31-03-05 13:00,32
31-03-05 12:00,39
31-03-05 11:00,52
31-03-05 10:00,44
31-03-05 09:00,49
31-03-05 08:00,69
31-03-05 07:00,80
31-03-05 06:00,51
31-03-05 05:00,29
31-03-05 04:00,25
31-03-05 03:00,17
31-03-05 02:00,17
31-03-05 01:00,20
31-03-05 00:00,20
30-03-05 23:00,18
30-03-05 22:00,28
30-03-05 21:00,27
30-03-05 20:00,31
30-03-05 19:00,30
30-03-05 18:00,29
30-03-05 17:00,48
30-03-05 16:00,48
30-03-05 15:00,39
30-03-05 14:00,54
30-03-05 13:00,32
30-03-05 12:00,43
30-03-05 11:00,38
30-03-05 10:00,43
30-03-05 09:00,43
30-03-05 08:00,43
30-03-05 07:00,57
30-03-05 06:00,51
30-03-05 05:00,40
30-03-05 04:00,30
30-03-05 03:00,37
30-03-05 02:00,32
30-03-05 01:00,20
30-03-05 00:00,16
29-03-05 23:00,20
29-03-05 22:00,29
29-03-05 21:00,29
29-03-05 20:00,37
29-03-05 19:00,38
29-03-05 18:00,84
29-03-05 17:00,74
29-03-05 16:00,87
29-03-05 15:00,69
29-03-05 14:00,56
29-03-05 13:00,34
29-03-05 12:00,38
29-03-05 11:00,40
29-03-05 10:00,46
29-03-05 09:00,52
29-03-05 08:00,68
29-03-05 07:00,61
29-03-05 06:00,44
29-03-05 05:00,42
29-03-05 04:00,19
29-03-05 03:00,18
29-03-05 02:00,12
29-03-05 01:00,20
29-03-05 00:00,30
28-03-05 23:00,44
28-03-05 22:00,48
28-03-05 21:00,40
28-03-05 20:00,43
28-03-05 19:00,34
28-03-05 18:00,26
28-03-05 17:00,21
28-03-05 16:00,16
28-03-05 15:00,16
28-03-05 14:00,17
28-03-05 13:00,17
28-03-05 12:00,15
28-03-05 11:00,16
28-03-05 10:00,14
28-03-05 09:00,14
28-03-05 08:00,14
28-03-05 07:00,13
28-03-05 06:00,14
28-03-05 05:00,15
28-03-05 04:00,14
28-03-05 03:00,14
28-03-05 02:00,14
28-03-05 01:00,16
28-03-05 00:00,21
27-03-05 23:00,24
27-03-05 22:00,32
27-03-05 21:00,39
27-03-05 20:00,32
27-03-05 19:00,27
27-03-05 18:00,18
27-03-05 17:00,19
27-03-05 16:00,16
27-03-05 15:00,15
27-03-05 14:00,15
27-03-05 13:00,18
27-03-05 12:00,15
27-03-05 11:00,15
27-03-05 10:00,17
27-03-05 09:00,18
27-03-05 08:00,15
27-03-05 07:00,22
27-03-05 06:00,13
27-03-05 05:00,20
27-03-05 04:00,19
