Datum Zeit,Brockau PM10
,µg/m³
31-10-14,30
30-10-14,37
29-10-14,27
28-10-14,21
27-10-14,17
26-10-14,19
25-10-14,17
24-10-14,15
23-10-14,12
22-10-14,5
21-10-14,8
20-10-14,8
19-10-14,10
18-10-14,14
17-10-14,8
16-10-14,8
15-10-14,11
14-10-14,10
13-10-14,18
12-10-14,13
11-10-14,18
10-10-14,12
09-10-14,17
08-10-14,10
07-10-14,22
06-10-14,27
05-10-14,23
04-10-14,26
03-10-14,22
02-10-14,36
01-10-14,28

