Datum Zeit,Glauchau PM10
,µg/m³
31-10-14,24
30-10-14,37
29-10-14,32
28-10-14,34
27-10-14,21
26-10-14,16
25-10-14,16
24-10-14,24
23-10-14,18
22-10-14,7
21-10-14,10
20-10-14,9
19-10-14,10
18-10-14,15
17-10-14,14
16-10-14,12
15-10-14,15
14-10-14,14
13-10-14,21
12-10-14,12
11-10-14,20
10-10-14,14
09-10-14,18
08-10-14,12
07-10-14,22
06-10-14,30
05-10-14,23
04-10-14,26
03-10-14,22
02-10-14,30
01-10-14,26

