Datum Zeit,Borna NO
,µg/m³
01-11-14 00:00,6
31-10-14 23:00,9
31-10-14 22:00,8
31-10-14 21:00,15
31-10-14 20:00,22
31-10-14 19:00,32
31-10-14 18:00,47
31-10-14 17:00,49
31-10-14 16:00,24
31-10-14 15:00,25
31-10-14 14:00,16
31-10-14 13:00,12
31-10-14 12:00,15
31-10-14 11:00,23
31-10-14 10:00,23
31-10-14 09:00,22
31-10-14 08:00,15
31-10-14 07:00,10
31-10-14 06:00,20
31-10-14 05:00,5
31-10-14 04:00,3
31-10-14 03:00,4
31-10-14 02:00,3
31-10-14 01:00,9
31-10-14 00:00,7
30-10-14 23:00,16
30-10-14 22:00,32
30-10-14 21:00,43
30-10-14 20:00,79
30-10-14 19:00,119
30-10-14 18:00,121
30-10-14 17:00,101
30-10-14 16:00,16
30-10-14 15:00,75
30-10-14 14:00,74
30-10-14 13:00,56
30-10-14 12:00,89
30-10-14 11:00,106
30-10-14 10:00,107
30-10-14 09:00,88
30-10-14 08:00,84
30-10-14 07:00,77
30-10-14 06:00,30
30-10-14 05:00,10
30-10-14 04:00,15
30-10-14 03:00,10
30-10-14 02:00,7
30-10-14 01:00,7
30-10-14 00:00,16
29-10-14 23:00,40
29-10-14 22:00,42
29-10-14 21:00,46
29-10-14 20:00,68
29-10-14 19:00,138
29-10-14 18:00,37
29-10-14 17:00,18
29-10-14 16:00,9
29-10-14 15:00,33
29-10-14 14:00,34
29-10-14 13:00,44
29-10-14 12:00,49
29-10-14 11:00,72
29-10-14 10:00,84
29-10-14 09:00,114
29-10-14 08:00,112
29-10-14 07:00,80
29-10-14 06:00,12
29-10-14 05:00,14
29-10-14 04:00,19
29-10-14 03:00,14
29-10-14 02:00,9
29-10-14 01:00,7
29-10-14 00:00,13
28-10-14 23:00,29
28-10-14 22:00,32
28-10-14 21:00,46
28-10-14 20:00,59
28-10-14 19:00,108
28-10-14 18:00,105
28-10-14 17:00,80
28-10-14 16:00,86
28-10-14 15:00,51
28-10-14 14:00,48
28-10-14 13:00,51
28-10-14 12:00,64
28-10-14 11:00,76
28-10-14 10:00,97
28-10-14 09:00,92
28-10-14 08:00,98
28-10-14 07:00,67
28-10-14 06:00,37
28-10-14 05:00,21
28-10-14 04:00,22
28-10-14 03:00,11
28-10-14 02:00,5
28-10-14 01:00,4
28-10-14 00:00,2
27-10-14 23:00,5
27-10-14 22:00,7
27-10-14 21:00,10
27-10-14 20:00,25
27-10-14 19:00,44
27-10-14 18:00,90
27-10-14 17:00,99
27-10-14 16:00,57
