Datum Zeit,Bautzen PM10
,µg/m³
31-10-14,35
30-10-14,40
29-10-14,24
28-10-14,16
27-10-14,18
26-10-14,23
25-10-14,19
24-10-14,18
23-10-14,20
22-10-14,5
21-10-14,11
20-10-14,9
19-10-14,13
18-10-14,13
17-10-14,13
16-10-14,12
15-10-14,9
14-10-14,14
13-10-14,21
12-10-14,13
11-10-14,27
10-10-14,21
09-10-14,19
08-10-14,25
07-10-14,33
06-10-14,26
05-10-14,24
04-10-14,32
03-10-14,23
02-10-14,27
01-10-14,24

