Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-10-14,30
30-10-14,41
29-10-14,35
28-10-14,31
27-10-14,21
26-10-14,17
25-10-14,16
24-10-14,21
23-10-14,19
22-10-14,8
21-10-14,11
20-10-14,10
19-10-14,10
18-10-14,14
17-10-14,13
16-10-14,11
15-10-14,14
14-10-14,15
13-10-14,24
12-10-14,14
11-10-14,21
10-10-14,18
09-10-14,20
08-10-14,15
07-10-14,26
06-10-14,32
05-10-14,26
04-10-14,26
03-10-14,24
02-10-14,36
01-10-14,35

