Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-10-14,58
30-10-14,66
29-10-14,39
28-10-14,32
27-10-14,31
26-10-14,38
25-10-14,30
24-10-14,31
23-10-14,35
22-10-14,12
21-10-14,19
20-10-14,18
19-10-14,18
18-10-14,23
17-10-14,27
16-10-14,22
15-10-14,24
14-10-14,27
13-10-14,29
12-10-14,19
11-10-14,42
10-10-14,39
09-10-14,29
08-10-14,34
07-10-14,43
06-10-14,39
05-10-14,34
04-10-14,34
03-10-14,31
02-10-14,49
01-10-14,44

