Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-10-14,49
30-10-14,49
29-10-14,32
28-10-14,27
27-10-14,26
26-10-14,35
25-10-14,26
24-10-14,20
23-10-14,22
22-10-14,7
21-10-14,10
20-10-14,8
19-10-14,15
18-10-14,14
17-10-14,12
16-10-14,12
15-10-14,12
14-10-14,12
13-10-14,23
12-10-14,15
11-10-14,30
10-10-14,27
09-10-14,24
08-10-14,31
07-10-14,36
06-10-14,29
05-10-14,27
04-10-14,27
03-10-14,23
02-10-14,33
01-10-14,30

