Datum Zeit,Schwartenberg PM10
,µg/m³
31-10-14,8
30-10-14,27
29-10-14,18
28-10-14,21
27-10-14,17
26-10-14,16
25-10-14,11
24-10-14,12
23-10-14,3
22-10-14,2
21-10-14,6
20-10-14,6
19-10-14,8
18-10-14,9
17-10-14,5
16-10-14,5
15-10-14,8
14-10-14,5
13-10-14,16
12-10-14,13
11-10-14,11
10-10-14,13
09-10-14,21
08-10-14,20
07-10-14,27
06-10-14,28
05-10-14,24
04-10-14,25
03-10-14,24
02-10-14,25
01-10-14,21

